"","clues","answers"
"1","Lead sharer ","COSTAR"
"2","They're fare-minded ","CABS"
"3","Farm call ","BRAY"
"4","Appointments approved by the Sen. ","AMBS"
"5","Like federal tax laws? ","ARCANE"
"6","Therapeutic plant ","ALOE"
"7","Rolling rock? ","LAVA"
"8","Title role for Jodie Foster ","NELL"
"9","""Don't mess with the Hurricanes!,"" e.g.? ","MIAMIADVICE"
"10","Analogous ","AKIN"
"11","So ","TRUE"
"12","Capitol figure ","POL"
"13","Site for bells ","SLEIGH"
"14","Underhanded bum ","SNEAK"
"15","Frigid ","ICED"
"16","Select ","ELITE"
"17","""Howdy, ma'am,"" e.g.? ","RANCHADDRESSING"
"18","Area away from the battle ","REAR"
"19","Tender spot? ","BAR"
"20","Peanut product ","OIL"
"21","Word of support ","YEA"
"22","Dangerous answer to a sentry ","FOE"
"23","""___ Plenty o' Nuttin'"" ","IGOT"
"24","Clash of clans ","FEUD"
"25","Laertes' T's ","TAUS"
"26","Problem at exclusive schools? ","ADMISSIONIMPOSSIBLE"
"27","Tanker troubles ","SPILLS"
"28","Southern vacation spot ","RIO"
"29","Talk up? ","PRAY"
"30","Cheats ","CONMEN"
"31","Element used in electroplating ","RHODIUM"
"32","One from Wittenberg ","EIN"
"33","Taking in calves? ","STOCKADOPTION"
"34","Gene stuff ","RNA"
"35","Makes a fuss ","CLAMORS"
"36","Fink on ","RATOUT"
"37","Pinion's partner ","RACK"
"38","They're out of this world ","ALIENS"
"39","Revival technique ","CPR"
"40","Peerless ","UNIQUE"
"41","Not take tailoring seriously? ","ADJUSTFORTHEFUNOFIT"
"42","Grouch ","CRAB"
"43","Pacific repast ","LUAU"
"44","Opening time, maybe ","NINE"
"45","Actress ___ Dawn Chong ","RAE"
"46","Bagel topper ","LOX"
"47","Home of ""Friends"" ","NBC"
"48","Summons: Abbr. ","CIT"
"49","Like some shows ","STAG"
"50","Water-carrier's motto? ","ADAGEOFAQUARIUS"
"51","Outlet ","STORE"
"52","Try it! ","DEMO"
"53","Started smoking ","LITUP"
"54","Give the cook a break, maybe ","EATOUT"
"55","Words from a nonfolder ","IMIN"
"56","Female improv? ","WOMENSADLIB"
"57","Be a stool pigeon ","SING"
"58","Regan's father ","LEAR"
"59","Chancel wear ","ALBS"
"60","Slob's napkin ","SLEEVE"
"61","Hardly beauty queens ","HAGS"
"62","Like some D.A.'s ","ASST"
"63","Silence of the staff ","REST"
"64","Furnish ","RENDER"
"65","Tent tenant ","CAMPER"
"66","Colorful percher ","ORIOLE"
"67","Reagan Supreme Court nominee ","SCALIA"
"68","Lassie's lid ","TAM"
"69","Sambuca flavoring ","ANISE"
"70","Concrete ","REAL"
"71","Expensive spread ","CAVIAR"
"72","Get straight ","ALIGN"
"73","""N.Y.P.D. Blue"" creator ","BOCHCO"
"74","""Told ya!"" ","SEE"
"75","White-bread ","BLAND"
"76","Cleaned up after a fall ","RAKED"
"77","Flier's home ","AVIARY"
"78","They're not pros ","ANTIS"
"79","Forgiving ","MERCIFUL"
"80","Prude ","BLUENOSE"
"81","Vehicle drawn by draft animals ","SLEDGE"
"82","Purges, in a way ","DERATS"
"83","""The Crucible"" setting ","SALEM"
"84","In a well-kept way ","TRIMLY"
"85","Player of the Four Aces ","HIFI"
"86","Audited ","SATINON"
"87","Push (around) ","BOSS"
"88","Gerard of ""Soldier's Fortune"" ","GIL"
"89","Lines at a checkout?: Abbr. ","UPC"
"90","Under cover, perhaps ","ABED"
"91","""The sweet small clumsy feet of ___"": E. E. Cummings ","APRIL"
"92","Camaro model ","IROC"
"93","Farm call ","OINK"
"94","Baseball's Garciaparra ","NOMAR"
"95","Nautical pole ","SPRIT"
"96","London area ","SOHO"
"97","Some writers work on it ","SPEC"
"98","Mathematical subgroup ","COSET"
"99","""The Conspiracy Against Childhood"" writer LeShan ","EDA"
"100","Tally mark ","NOTCH"
"101","Gulf war loser ","IRAQI"
"102","Like raw diamonds ","UNCUT"
"103","Approach, with ""for"" ","MAKE"
"104","Like a good mixer ","SOLUBLE"
"105","Speaker of baseball ","TRIS"
"106","John or Paul but not George or Ringo ","POPE"
"107","Gang land ","TURF"
"108","Goya's naked lady ","MAJA"
"109","Least scarce ","RIFEST"
"110","Chiefs' org. ","NFL"
"111","Franc fraction ","SOU"
"112","Part of C.P.U. ","UNIT"
"113","Tours turndown ","NON"
"114","Ivory tower, maybe ","ACADEMIA"
"115","Having night vision? ","DREAMING"
"116","Incurred ","RANUP"
"117","Big horn ","TUBA"
"118","Accord ","UNISON"
"119","Salad slice ","RADISH"
"120","""Wowie zowie!"" ","OOLALA"
"121","Creepy cases ","XFILES"
"122","Spicy, in a way ","CREOLE"
"123","Getting the most ""aws"" ","CUTEST"
"124","Traveled (along) ","TOOLED"
"125","Hit the big time ","ARRIVE"
"126","Baby grub producer ","GERBER"
"127","Big bang producers ","GONGS"
"128","Booster rocket ","ATLAS"
"129","Poets' feet ","IAMBS"
"130","Old hat ","STALE"
"131","The Beatles' ""Back in the ___"" ","USSR"
"132","Area of Mars ","WAR"
"133","Place to put one's feet up ","DEN"
