"","clues","answers"
"1","Number of countries between los Estados Unidos y Colombia ","OCHO"
"2","Cantina snacks ","TAPAS"
"3","State bird of Minnesota ","LOON"
"4","Olympic champion Ohno ","APOLO"
"5","Watt or knot ","UNIT"
"6","Civil defense measure, concisely? ","AIRAIDRILL"
"7","___ good example ","SETA"
"8","Taken off ","FLOWN"
"9","Ghostly ","SPECTRAL"
"10","Recollection of something that just happened, concisely? ","SHORTERMEMORY"
"11","Revs up ","EXCITES"
"12","Not fooled by ","ONTO"
"13","Place to wear a tuxedo ","PROM"
"14","Make an evasive maneuver ","ZAG"
"15","Illuminated eerily, perhaps ","UPLIT"
"16","""The Raven"" monogram ","EAP"
"17","Pair in a salsa band ","MARACAS"
"18","Figure skater Midori ","ITO"
"19","With an ___ the future ","EYETO"
"20","Campaign-supporting grp. ","PAC"
"21","Some ","AFEW"
"22","A long stretch ","AGES"
"23","Department store staffers ","PRICERS"
"24","Make a polite visit, concisely? ","PAYOURESPECTS"
"25","""Great job!"" ","BRAVO"
"26","Fifth Avenue concern ","SAKS"
"27","""That. Was. A. Blast!,"" concisely? ","BESTIMEVER"
"28","Dry cleaner's challenge ","SPOT"
"29","Squaresville ","UNHIP"
"30","Dinar spender ","SERB"
"31","Dark periods, in poetry ","EENS"
"32","Sp. titles ","SRAS"
"33","Count in Lemony Snicket books ","OLAF"
"34","Tesla ___ ","COIL"
"35","Astrological creation ","HOROSCOPE"
"36","Just because ","ONAWHIM"
"37","Tiny amount ","TAD"
"38","Aplomb ","POISE"
"39","Sports standout ","ALLPRO"
"40","Grave ","SOLEMN"
"41","Aid in tidying up the house ","DUSTMOP"
"42","Calendario commencer ","ENERO"
"43","Musical instrument whose name means ""three strings"" ","SITAR"
"44","Four-time World Cup champion ","ITALY"
"45","How a tie may be broken, in brief ","INOT"
"46","Whale constellation ","CETUS"
"47","___ Shah Pahlavi, former leader of Iran ","REZA"
"48","Title based on the name ""Caesar"" ","TSAR"
"49","Relative of a foil ","EPEE"
"50","Cavity revealer ","XRAY"
"51","Breach ","GAP"
"52","Godsend ","LIFESAVER"
"53","Old Roman course ","ITER"
"54","Garage services ","TOWS"
"55","Bump in a ski run ","MOGUL"
"56","Cartoonist who created Fearless Fosdick ","CAPP"
"57","Part of a spread ","ACRE"
"58","Lao-tzu and others ","TAOISTS"
"59","Somers or Winters ","ACTRESS"
"60","Southernmost active volcano on earth ","EREBUS"
"61","Tranquil ","SERENE"
"62","Silo filler, in brief ","ICBM"
"63","No longer either hot or cool? ","PASSE"
"64","Showing amazement ","AGAPE"
"65","River to the Bering Sea ","YUKON"
"66","One of the Obamas ","SASHA"
"67","Aloe ___ ","VERA"
"68","Planets and moons ","ORBS"
"69","Small songbird ","TIT"
"70","Wall St. news ","IPO"
