"","clues","answers"
"1","Come from ___ ","AFAR"
"2","She's an inspiration ","MUSE"
"3","Mythomaniacs ","LIARS"
"4","Ear dangler ","LOBE"
"5","Composer Stravinsky ","IGOR"
"6","Pakistani river ","INDUS"
"7","___ ","FULFILLAREQUEST"
"8","""Butterflies ___ Free"" ","ARE"
"9","Radar signal ","BLIP"
"10","Helps back to health ","NURSES"
"11","Gofer ","AIDE"
"12","Missouri Valley tribesman ","OTOE"
"13","___ ","CROSSARIVER"
"14","Shrouded ","HID"
"15","Globetrotter's home ","HARLEM"
"16","It's bleu on maps ","MER"
"17","""Less Than Zero"" author ","ELLIS"
"18","Month on a cal. ","JAN"
"19","Maui neighbor ","LANAI"
"20","Bomb ","FLOP"
"21","Sharp turn ","ZAG"
"22","Playing ","TOYING"
"23","Dict. offering ","SYN"
"24","___ ","POKEAHOLEIN"
"25","Curse ","BANE"
"26","Near the surface ","RISE"
"27","Say ""There, there"" to ","SOLACE"
"28","Lot of rows to hoe ","ACRE"
"29","Bustle ","ADO"
"30","Three of these could complete the missing clues above ","PRESIDENTSNAMES"
"31","Sergeant's command ","UNIT"
"32","Lifelike ","REAL"
"33","Making even ","TYING"
"34","Like ""Lady Chatterley's Lover"" ","RACY"
"35","Poop ","INFO"
"36","___ Romeo (sports car) ","ALFA"
"37","Lou Gehrig, on the diamond ","FOUR"
"38","Accomplished ","ABLE"
"39","Make the calls ","REF"
"40","Structure near a flour factory ","MILLDAM"
"41","Like the wicked stepsisters vis--vis Cinderella ","UGLIER"
"42","It's sold in bars ","SOAP"
"43","Blunder ","ERR"
"44","It's sold in bars ","LIQUOR"
"45","Accustom ","INURE"
"46","Fruity drinks ","ADES"
"47","Sly tactic ","RUSE"
"48","Boom makers ","SSTS"
"49","""White"" and ""scarlet"" birds ","IBISES"
"50","Computer command ","ENTER"
"51","""There's many ___..."" ","ASLIP"
"52","Baker ","OVEN"
"53","Bakers ","CHEFS"
"54","Make a comeback ","RALLY"
"55","Wrinkle-resistant fabric ","ORLON"
"56","Publicist's concern ","IMAGE"
"57","Tabriz citizen ","IRANI"
"58","Condescend ","DEIGN"
"59","Country crooner Crystal ","GAYLE"
"60","O.K., in slang ","JAKE"
"61","Relax ","LOOSEN"
"62","Like urban land ","ZONED"
"63","Absorbent ","THIRSTY"
"64","Father-to-be's activity ","PACING"
"65","Polar bear's domain ","ARCTIC"
"66","Boatyard ","BASIN"
"67","Exchange of words ","SPAT"
"68","Paris airport ","ORLY"
"69","Dancer Pavlova ","ANNA"
"70","Word said before opening the eyes ","AMEN"
"71","Heedless ","DEAF"
"72","Artist Edvard Munch's home ","OSLO"
"73","Continental abbr. ","EUR"
"74","Jackie's second ","ARI"
