"","clues","answers"
"1","Arrives ","COMES"
"2","""Dancing Queen"" pop group ","ABBA"
"3","He loved Lucy ","DESI"
"4","Stick out like ___ thumb ","ASORE"
"5","Late newscaster Sevareid ","ERIC"
"6","""Did you ___?"" ","EVER"
"7","Pen, but not for credit ","GHOSTWRITE"
"8","Kind of cabinet ","FILE"
"9","American, in W.W. II ","YANK"
"10","Extra-ample shoe width ","EEE"
"11","Contribute ","PUTIN"
"12","Bar mitzvah, e.g. ","RITEOFPASSAGE"
"13","Paris's river ","SEINE"
"14","Spooky ","EERIE"
"15","Jeans line ","INSEAM"
"16","Beavers' project ","DAM"
"17","An NCO ","SSGT"
"18","Pseudonymous surname ","DOE"
"19","Famous oversleeper ","RIP"
"20","Beer barrel ","KEG"
"21","""What ___ the odds?"" ","ARE"
"22","Old gas name ","ESSO"
"23","Marked wrong ","XED"
"24","Farm horse ","DOBBIN"
"25","Dictation taker ","STENO"
"26","Advertising lights ","NEONS"
"27","""Bonanza"" boss ","BENCARTWRIGHT"
"28","Love affair ","AMOUR"
"29","Ireland's ___ Lingus ","AER"
"30","Two-syllable foot ","IAMB"
"31","Hammer or sickle ","TOOL"
"32","Square feature ","RIGHTANGLE"
"33","Sicilian mount ","ETNA"
"34","Brainstorm ","IDEA"
"35","___ Rogers St. Johns ","ADELA"
"36","Moose, for one ","DEER"
"37","End of a fishhook ","BARB"
"38","Desirable trait ","ASSET"
"39","Shrewd ","CAGY"
"40","Worker protection grp. ","OSHA"
"41","Night sights on the eastern horizon ","MOONRISES"
"42","Writer Caldwell ","ERSKINE"
"43","""Game, ___, match"" ","SET"
"44","Stamp on mail from Mexico ","AEREO"
"45","Informed ","BRIEFED"
"46","Took the bait ","BIT"
"47","King topper ","ACE"
"48","Does bomb squad work ","DEFUSES"
"49","Mrs. Peron ","EVITA"
"50","Baseball bigwig Bud ","SELIG"
"51","Itsy-bitsy ","WEE"
"52","Tire abbr. ","PSI"
"53","Salty drop ","TEAR"
"54","Mountain ","PEAK"
"55","Partner of dangerous ","ARMED"
"56","One of six on a cube ","SIDE"
"57","Son of Seth ","ENOS"
"58","Kitchen appliance ","MIXER"
"59","Incapacitates, illegally ","SABOTAGES"
"60","Sheepish look ","GRIN"
"61","Scores for Comaneci ","TENS"
"62","Shut (up) ","PENT"
"63","Alarm sounder ","GONG"
"64","Pertaining to kissing ","OSCULAR"
"65","King's widow, e.g. ","DOWAGER"
"66","Rumps ","BEHINDS"
"67","Cigarette stat ","TAR"
"68","Like some breath ","BATED"
"69","Ham it up ","EMOTE"
"70","Nary a soul ","NOONE"
"71","Drug-kicking program ","REHAB"
"72","N.Y.C. subway line ","IRT"
"73","Fr. miss ","MLLE"
"74","Cop's route ","BEAT"
"75","Tease ","RIB"
"76","Sweet-as-apple-cider girl ","IDA"
"77","Motorists' org. ","AAA"
