"","clues","answers"
"1","White House affair, maybe ","FETE"
"2","Beyond's partner ","ABOVE"
"3","___ Bator ","ULAN"
"4","Measure from the elbow to the end of the middle finger ","CUBIT"
"5","Results may do this ","VARY"
"6","Press ","IRON"
"7","Hip bone ","ILIUM"
"8","Vital ","KEY"
"9","Actress Hayek ","SALMA"
"10","Boating mishap ","TIP"
"11","Neighbor of a Vietnamese ","LAOTIAN"
"12","Period of time ","HOUR"
"13","Gary's home: Abbr. ","IND"
"14","Periods of time ","MOONS"
"15","Off ","AWRY"
"16","Hall of Fame QB Dawson ","LEN"
"17","Name that's an alphabet trio ","STU"
"18","Modern medical grps. ","HMOS"
"19","Composer/writer Ned ","ROREM"
"20","Cable inits. ","TNT"
"21","Ages and ages ","EONS"
"22","Most blue ","SADDEST"
"23","___-mo ","SLO"
"24","Right hands ","AIDES"
"25","New Deal inits. ","WPA"
"26","Celebrity photographer Herb ","RITTS"
"27","Where D.D.E. went to sch. ","USMA"
"28","Retro phone feature ","DIAL"
"29","Laughing gas, for one ","OXIDE"
"30","""Born Free"" lioness ","ELSA"
"31","Lodges ","INNS"
"32","Baseball datum ","STEAL"
"33","Part of CBS: Abbr. ","SYST"
"34","Kodak competitor ","FUJI"
"35","Mideast carrier ","ELAL"
"36","Reserved ","TACITURN"
"37","Commission's task ","ENQUIRY"
"38","Top-notch ","ACE"
"39","Mail may be sent in this ","BULK"
"40","Award for Tony Kushner ","OBIE"
"41","Like old records ","VINYL"
"42","Summer on the Seine ","ETE"
"43","Wilbur or Orville Wright ","AVIATOR"
"44","Florida player ","MARLIN"
"45","Bouquets ","AROMAS"
"46","""Seduced"" senator of film ","TYNAN"
"47","Man in black? ","UMP"
"48","Cry on a hog farm ","SOOEY"
"49","During ","AMIDST"
"50","See red? ","OWE"
"51","Structural members ","IBEAMS"
"52","Votes in Versailles ","NONS"
"53","Kirsten of ""Spider-Man"" ","DUNST"
"54","Marble feature ","VEIN"
"55","Genuflection points ","KNEES"
"56","Without a hitch ","SMOOTHLY"
"57","Proverbial brickload ","TON"
"58","Seagoing letters ","USS"
"59","Trials ","ORDEALS"
"60","DNA structures ","HELIXES"
"61","Granola ingredient ","RAISIN"
"62","One who's ""out"" ","ODDMAN"
"63","Any of the Fahd ruling family ","SAUDI"
"64","Angel's favorite letters ","SRO"
"65","Dancer's exercise ","PLIE"
"66","Itar-___ news agency ","TASS"
"67","E.R. order ","STAT"
"68","Med. test result ","POS"
"69","___ canto ","BEL"
