"","clues","answers"
"1","Military tactic ","AMBUSH"
"2","It may be found on a tank ","SCUM"
"3","Pen knife? ","SHIV"
"4","Simple shelter ","LEANTO"
"5","___ Bowl (former sporting event) ","HULA"
"6","Cackling cry from a mad scientist before unleashing havoc on southern California? ","LADIESFIRST"
"7","""The devil ___ the details"" ","ISIN"
"8","Small change: Abbr. ","CTS"
"9","Show stopper? ","TIVO"
"10","Was a sore loser, say ","SULKED"
"11","Imitative ","APISH"
"12","Look after ","TEND"
"13","Yelling, say ","NOISY"
"14","Hundred Acre Wood resident ","PIGLET"
"15","Dorm V.I.P. having to move his king? ","RAINCHECK"
"16","Married mujeres ","SENORAS"
"17","""You're on!"" ","DEAL"
"18","Go a-courting ","SUE"
"19","Proud academic achievement of football star Esiason? ","BABYBOOMER"
"20","Big name in A.T.M.'s ","NCR"
"21","Actress Anderson ","LONI"
"22","Some prowlers ","FELINES"
"23","Evidence of longshoremen without antiperspirant? ","BOONDOCKS"
"24","Honorable ","DECENT"
"25","Easy jaunt ","AMBLE"
"26","Get through the cracks ","SEEP"
"27","So-called ""African unicorn"" ","OKAPI"
"28","Actress Hatcher ","TERI"
"29","""Toddlers & Tiaras"" network ","TLC"
"30","Fictional locale five miles from Jonesboro ","TARA"
"31","Why the press release has to wait? ","PRISONBREAK"
"32","Dark ___ (Voldemort's practice in the Harry Potter books) ","ARTS"
"33","Air ","AURA"
"34","Political commentator E. J. ___ ","DIONNE"
"35","Something to take lying down? ","REST"
"36","Brood ","STEW"
"37","Sales expert ","CLOSER"
"38","Indication of excitement in an e-mail ","ALLCAPS"
"39","Pastry in ""Sweeney Todd"" ","MEATPIE"
"40","It's not promising ","BADSIGN"
"41","Prefix with valve ","UNI"
"42","Québec's Mont-___-Anne ","STE"
"43","One having an affair ","HOST"
"44","[That's creepy!] ","SHIVER"
"45","Early explorer of the Southwest ","CORONADO"
"46","""Schedule a pickup"" co. ","UPS"
"47","Civil War battle site ","SHILOH"
"48","Big East team ","HUSKIES"
"49","Two-time president of Romania ","ILIESCU"
"50","Vladimir Lenin had one ","VANDYKE"
"51","Something thrown in anger ","FIT"
"52","""Seinfeld"" character with the catchphrase ""Jerry! Hello!"" ","UNCLELEO"
"53","Nonideal roommate ","SLOB"
"54","Announced ","HERALDED"
"55","Not survive ","DIEOF"
"56","Don't ","TABOO"
"57","Appointed (to) ","NAMED"
"58","Matches up, as files ","SYNCS"
"59","""Here's looking at you, kid"" speaker ","RICK"
"60","LeBron James, e.g. ","NBASTAR"
"61","Measure up ","COMPARE"
"62","Administerer of the oath of office to Obama ","ROBERTS"
"63","Makes nice ","NEATENS"
"64","Board, in a way ","ENPLANE"
"65","Price holder ","STICKER"
"66","Vacillate ","SEESAW"
"67","Backing ","PRO"
"68","Places to wear robes ","SPAS"
"69","Visiting the U.S. Capitol, say ","INDC"
"70","Grind ","RUT"
"71","Cartoonist Keane ","BIL"
"72","Hundred Acre Wood resident ","ROO"
