"","clues","answers"
"1","Studied intently ","PORED"
"2","Villa features ","ATRIA"
"3","Hunt ","TRACK"
"4","""Rather!"" ","QUITE"
"5","Cultural prefix ","ETHNO"
"6","Crazies ","LOONS"
"7","Anthropoid's cousin ","HUMAN"
"8","Drugged ","UNDER"
"9","Scientist featured in an adventure film? ","THEJOULEOFTHENILE"
"10","For the birds ","AVIAN"
"11","Long-necked distilling vessels ","RETORTS"
"12","Mullah's text ","KORAN"
"13","Snow vehicle ","SLEDGE"
"14","Superficially cultured ","ARTY"
"15","Telecommunications inits. ","ATT"
"16","Major oil corp. ","ARCO"
"17","Backscratch, politically ","LOGROLL"
"18","Liberal one ","SHARER"
"19","Fore-and-after ","KETCH"
"20","Number five iron ","MASHIE"
"21","""___first you..."" ","IFAT"
"22","With lines ","RULED"
"23","Prefix with angle or borough ","TRI"
"24","Austen title ","EMMA"
"25","""Quo Vadis?"" figure ","NERO"
"26","Otherwise ","ELSE"
"27","Yuletide ","NOEL"
"28","Decorates over ","REDOES"
"29","Scientist featured in a Southern novel? ","FREUDGREENTOMATOES"
"30","Pulitzer author Russel ","NYE"
"31","It's across the strait from Singapore ","SUMATRA"
"32","Guru's home ","ASHRAM"
"33","Celestial firework ","COMET"
"34","""___ live and breathe!"" ","ASI"
"35","Number of dresses? ","SIZE"
"36","Type of shirt ","TEE"
"37","Mountain where Dionysus was hidden ","NYSA"
"38","Space, to poets ","ETHER"
"39","Bona fide ","REAL"
"40","By ","PER"
"41","B.&O. and others ","RRS"
"42","Sun ","ORB"
"43","Prototype, for short ","DEMO"
"44","Six-time Emmy-winning actor ","ASNER"
"45","Word with Georgia or high ","TECH"
"46","Stop on some art tours, with ""the"" ","MET"
"47","Gall ","BILE"
"48","Johnny ___ ","REB"
"49","Religious rationalist ","DEIST"
"50","Caribbean capital ","HAVANA"
"51","Tropical drinks ","NECTARS"
"52","Typist's stat. ","WPM"
"53","Scientist featured in a cliff-hanger series? ","THEPERILSOFPAULING"
"54","Golden years ","HEYDAY"
"55","Miss Horne ","LENA"
"56","Beckett's homeland ","EIRE"
"57","Cherub, at Notre Dame ","ANGE"
"58","Move laterally ","EDGE"
"59","""What's the ___?"" ","USE"
"60","A Patriarch ","ISAAC"
"61","Resident suffixes ","ITES"
"62","Rubber ","ERASER"
"63","Gilder's undercoating ","GESSO"
"64","Grinding tool ","MULLER"
"65","Alluring girls ","LOLITAS"
"66","Except ","SAVE"
"67","Eur. airline ","SAS"
"68","Stimulating shrub ","COCA"
"69","Urban subsection ","GHETTO"
"70","Tool for Archimedes ","LEVER"
"71","Sits with bad posture ","SPRAWLS"
"72","Bouquet ___ (chef's bundle) ","GARNI"
