"","clues","answers"
"1","They may be out on a limb ","NESTS"
"2","After the hour ","PAST"
"3","Have no truck with ","SHUN"
"4","On the ball ","ALERT"
"5","Bishop of Rome ","POPE"
"6","Sylvester's ""Rocky"" co-star ","TALIA"
"7","Most close ","STINGIEST"
"8","Plan B ","FALLBACKPOSITION"
"9","""When you get ___..."" (parent's reply) ","OLDER"
"10","Russian retreat ","DACHA"
"11","Formed fuzzballs ","PILLED"
"12","Kind of needle ","CROCHET"
"13","In the thick of ","AMID"
"14","Denizen of the deep ","HUMPBACKWHALE"
"15","Place for bacon ","PAN"
"16","Airplane maneuverer ","AILERON"
"17","Guitarist Paul ","LES"
"18","A toddler may go on one ","PIGGYBACKRIDE"
"19","Lincoln picture site ","CENT"
"20","Get ready for a comeback tour ","REUNITE"
"21","Doesn't hold back ","EMOTES"
"22","Captain Hull, known as ""Old Ironsides"" ","ISAAC"
"23","Maintenance mate ","BOSUN"
"24","Football play ","QUARTERBACKSNEAK"
"25","Act of betrayal ","JUDASKISS"
"26","Gen. Powell ","COLIN"
"27","Enchanted prince, perhaps ","FROG"
"28","Skip ","OMIT"
"29","Electronic game pioneer ","ATARI"
"30","Where to wear a genouillère ","KNEE"
"31","Gets the picture ","SEES"
"32","Conviction ","TENET"
"33","Abbr. in many org. names ","NATL"
"34","Actress Ward ","SELA"
"35","Having three parts ","TRIFOLD"
"36","Clip alternative ","STAPLE"
"37","Follower of tracks, maybe ","POSSE"
"38","Moving ","ASTIR"
"39","Stitch target ","SLIT"
"40","Novelist Morrison ","TONI"
"41","Soufflé flavorer ","SPINACH"
"42","It makes a row ","HOE"
"43","Bull markets ","UPS"
"44","Like some prices ","NET"
"45","Founder ","GODOWN"
"46","""How ___!"" ","ODD"
"47","Fireplace site ","CHALET"
"48","Moon of Saturn named after an Amazon ","HELENE"
"49","Bikini tryouts ","ATESTS"
"50","Scrolls ","PAPYRI"
"51","Some computer files ","IMAGES"
"52","Ancient Romans spoke it ","LINGUA"
"53","Fix ","CURE"
"54","Letter on some college jackets ","RHO"
"55","Move after a pirouette, perhaps ","PLIE"
"56","Club ___ ","MED"
"57","High points ","APICES"
"58","N.Y.C. subway ","IRT"
"59","Fit to be tied ","INARAGE"
"60","Mean ","CONNOTE"
"61","Abbr. after a name ","ESQ"
"62","Sweet grape used in winemaking ","MUSCAT"
"63","Count with a keyboard ","BASIE"
"64","Sacks, so to speak ","OUSTS"
"65","Win category in the W.B.A. ","TKOS"
"66","Coleridge work ","RIME"
"67","Flair ","ELAN"
"68","Frigid finish ","AIRE"
"69","Sweater ","KNIT"
"70","Samovar ","URN"
"71","John ___ ","DOE"
