"","clues","answers"
"1","Tangy fruit pastry filling ","APRICOTJAM"
"2","Physical, say ","EXAM"
"3","There might be one after a bridge ","GUITARSOLO"
"4","The Rice Krispies mascots, e.g. ","TRIO"
"5","Georgia neighbor ","AZERBAIJAN"
"6","Amazon icon ","CART"
"7","Raskolnikov's love in ""Crime and Punishment"" ","SONYA"
"8","City whose name is pronounced like the natives' word for ""Where is ...?"" ","NOME"
"9","Something an aichmophobe fears, briefly ","HYPO"
"10","Old mount ","NAG"
"11","Grandmotherly plaints ","OYS"
"12","Abbr. at the end of some crossword clues ","VAR"
"13","Language of Middle-earth ","ELVISH"
"14","Craigslist section ","FREE"
"15","It's usually closed before leaving ","TAB"
"16","Playground retort ","DOESSO"
"17","Ax ","LETGO"
"18","Presidential debate mo. ","OCT"
"19","Father of Paris ","PRIAM"
"20","What may accompany a salute ","AYEAYE"
"21","Ruler with a palace near St. Mark's ","DOGE"
"22","Prerequisites for some overseas travel ","VACCINES"
"23","On the q.t. ","MUM"
"24","New, informally ","MOD"
"25","Valley girl's ""no"" ","ASIF"
"26","Cry over spilled milk? ","MEOW"
"27","Kung Pao chicken ingredient ","CHILI"
"28","Solstice time ","JUNE"
"29","Literally, ""different lizard"" ","ALLOSAURUS"
"30","Some extracts ","ORES"
"31","Advice of caution to a beginner ","STARTSMALL"
"32","Midwest squad ","REDS"
"33","Bizarre and alienating ","KAFKAESQUE"
"34","""What ___!"" (""How fun!"") ","AGAS"
"35","Two-time Oscar-winning screenwriter ","PUZO"
"36","Love at the French Open, essentially ","RIEN"
"37","Humble response ","ITRY"
"38","Changing place ","CABANA"
"39","Start of an ""Ave Maria"" line ","ORA"
"40","Beer named for a port on the Yellow Sea ","TSINGTAO"
"41","Guy from Tucson in a Beatles song ","JOJO"
"42","Well-off ","MONEYED"
"43","Put on the surface, in a way ","ETCH"
"44","Superpower ","XRAYVISION"
"45","Ventilation provider ","AIRPASSAGE"
"46","Campers' relatives ","MOTORHOMES"
"47","Argentine ___ ","ANT"
"48","Spillover ","SLOP"
"49","""Really?"" ","AREYOUSURE"
"50","Not willing to give ","DETERMINED"
"51","""Popeye"" cartoonist Elzie ","SEGAR"
"52","Part of the Disney family, so to speak ","ABCTV"
"53","""Falstaff"" composer ","VERDI"
"54","Attention-getter, in some rooms ","OYEZ"
"55","Company asset ","TEAMWORK"
"56","Freebie on some airplane flights ","EYEMASK"
"57","Prefix with efficiency ","ECO"
"58","Obsolescent media holder ","CDCASE"
"59","It's around the mouth ","DELTA"
"60","Own (up) ","FESS"
"61","Dedicatee of a famous Tallinn church ","OLAF"
"62","Runs smoothly ","HUMS"
"63","Beaut ","LULU"
"64","Vacation destination ","ISLE"
"65","""Come ___?"" (greeting) ","STA"
