"","clues","answers"
"1","Moseyed ","AMBLED"
"2","Specious argument ","SOPHISM"
"3","Let out, in a way ","PAROLE"
"4","Get totally involved with ","DIVEINTO"
"5","Listen ","PRICKUPONESEARS"
"6","Thrill-seeker's love ","RISK"
"7","Like a D. W. Griffith film ","SILENT"
"8","""___ a chance"" ","NOT"
"9","Like contracts ","INKED"
"10","Mint ","NEW"
"11","Come together ","JELL"
"12","Be sore ","SEERED"
"13","""The X-Files"" agent ","SCULLY"
"14","Abbr. on a business sign ","EST"
"15","Doctor's write-up ","CASESTUDY"
"16","It gets stuck in bars ","DARTBOARD"
"17","Tootsy-wootsies ","HONEYBUNS"
"18","Machine rotator ","CAM"
"19","Newscast part ","SPORTS"
"20","Give a black eye ","DEFAME"
"21","Winston Churchill, e.g. ","TORY"
"22","Pop Art pioneer Lichtenstein ","ROY"
"23","Fuselage fastener ","RIVET"
"24","Amateurish artist ","DAUBER"
"25","Crown wearer ","SIRE"
"26","Cut loose ","LETDOWNONESHAIR"
"27","Put off ","ALIENATE"
"28","Like some winds ","FIERCE"
"29","Black-footed albatrosses ","GOONEYS"
"30","The Ponderosa, e.g. ","SPREAD"
"31","Notify ","APPRISE"
"32","Early beach arrivals? ","MARINES"
"33","Meat cut ","BRISKET"
"34","Meat site ","LOCKER"
"35","American ___ ","ELK"
"36","Jupiter, e.g. ","DEUS"
"37","Strength ","SINEW"
"38","Place for a timer ","OVEN"
"39","Pain in the neck ","PEST"
"40","Tear ","HIE"
"41","Foolishly ","INANELY"
"42","Boardwalk diversion ","STROLL"
"43","In the main ","MOSTLY"
"44","Share ","DOLE"
"45","Ring ending ","PIN"
"46","Draw off ","DECANT"
"47","Actress Ashley ","JUDD"
"48","Steps over the line ","DARES"
"49","Handle ","STAND"
"50","Foul-mouth ","CURSER"
"51","Dump ","STY"
"52","Drop ","EBB"
"53","Tiny amount ","SOU"
"54","Open boat ","DORY"
"55","Friend of Hamlet ","HORATIO"
"56","Hors d'oeuvres bit: Var. ","CAVIARE"
"57","Statute of Liberty's home ","AMERICA"
"58","Like some mail ","METERED"
"59","Place of confinement ","STALAG"
"60","Large citrus fruit ","POMELO"
"61","Pole carrier ","FISHER"
"62","Small fry ","RUNTS"
"63","Snake charmer, in musician's slang ","OBOE"
"64","Itch ","YEN"
"65","Wrapped up ","DONE"
"66","Kind of game ","AWAY"
"67","Zebras ","REFS"
"68","Bear necessity ","DEN"
"69","Mere taste ","SIP"
