"","clues","answers"
"1","Film, in Variety ","PIC"
"2","Pant ","GASP"
"3","Neighbor of Orlando ","KISSIMMEE"
"4","Call ___ day ","ITA"
"5","What un lago holds ","AGUA"
"6","Card game for two ","ECARTE"
"7","Like some memoirs ","KISSANDTELL"
"8","Bad news from a credit card company ","DENIAL"
"9","Patron saint of goldsmiths ","ELOI"
"10","Have the lead ","STAR"
"11","Outdated ","MOSSY"
"12","Wind-borne deposits ","LOESS"
"13","Hindu incarnation ","AVATAR"
"14","Pressured ","LEANEDON"
"15","Musical aptitude ","EAR"
"16","High nests ","AERIES"
"17","Insult, slangily ","RIP"
"18","Goya's ""Duchess of ___"" ","ALBA"
"19","Porter classic ","KISSMEKATE"
"20","Close cousins ","KISSINGKIN"
"21","""Come here often?,"" e.g. ","LINE"
"22","Queue after Q ","RST"
"23","Certain foundation ","CORSET"
"24","""Evil Woman"" band, for short ","ELO"
"25","Humors ","CATERSTO"
"26","Chicago university ","LOYOLA"
"27","Like some physical tests ","AURAL"
"28","Creepy one? ","SNAIL"
"29","Caged ","PENT"
"30","Beak ","NOSE"
"31","Playoffs ","FINALS"
"32","Abandon ","KISSGOODBYE"
"33","Handsome youth ","ADONIS"
"34","Architect Saarinen ","EERO"
"35","Used ","OLD"
"36","Lozenge ","DROP"
"37","___ in Thomas ","TAS"
"38","Computer bit ","PIXEL"
"39","___-Greek ","ITALO"
"40","Birchbark ","CANOE"
"41","Hood's gun ","GAT"
"42","Wrinkles, say ","AGES"
"43","Harem keeper ","SULTAN"
"44","Chitchat ","PALAVER"
"45","Checked, as a box ","XED"
"46","Bygone deliverer ","ICEMAN"
"47","Estate ","MANOR"
"48","Hosp. testing techniques ","MRIS"
"49","Announcements from the cockpit, briefly ","ETAS"
"50","Hard to hold ","EELY"
"51","Can't stand ","DISLIKE"
"52","Plant root ","RADIX"
"53","Themes ","TOPICS"
"54","Off the mark ","ASTRAY"
"55","Lodge group ","ELKS"
"56","Rose's love, on Broadway ","ABIE"
"57","Carry on ","RANT"
"58","Mandrel ","AXLE"
"59","Pianist Gilels ","EMIL"
"60","Splitsville ","RENO"
"61","Dragging on the shore ","AGROUND"
"62","Bar at the bar ","ESTOP"
"63","Part of N.B. ","NOTA"
"64","Sent before e-mail ","TELEXED"
"65","Sheep gatherer ","COLLIE"
"66","Person with binoculars ","RANGER"
"67","Chinese weight unit ","LIANG"
"68","Unpaid servant ","ROBOT"
"69","Refuges ","ASYLA"
"70","Yorkshire city ","LEEDS"
"71","Tunisian port once a stronghold for Barbary pirates ","SFAX"
"72","Spiders' nests ","NIDI"
"73","Soon ","ANON"
"74","Corrida beast ","TORO"
"75","Lith., once ","SSR"
"76","""Alley ___"" ","OOP"
