"","clues","answers"
"1","Certain fish ... or sailboats ","SKIPJACKS"
"2","Cover for a cowboy ","STETSONHAT"
"3","Here, in Honduras ","AQUI"
"4","Beset, as a castle ","LAYSIEGETO"
"5","Garb ","DUDS"
"6","Ones frequently called on to give, for short ","ALUMS"
"7","Makeshift fly swatter ","SHOE"
"8","Toward the poop deck ","AFT"
"9","___ the King Prawn (Muppet in ""Muppets Tonight"") ","PEPE"
"10","Urban open space ","CITYPLAZA"
"11","Hit with a charge ","TASE"
"12","Charm ","SEDUCE"
"13","Tea party member ","MARCHHARE"
"14","Ones in charge, for short ","ADMIN"
"15","Primitive wind instrument ","OCARINA"
"16","Turned ","GONEBAD"
"17","Story of past glories, maybe? ","ATTIC"
"18","Private leaders ","CORPORALS"
"19","City along the old Oregon Trail ","TOPEKA"
"20","IV, to III ","HEIR"
"21","Hint of things to come ","FORETASTE"
"22","Up to snuff ","ABLE"
"23","Priest in the Books of Samuel ","ELI"
"24","""___ problem"" ","NOTA"
"25","Suffer in the sun ","BROIL"
"26","Picked rock against paper, say ","LOST"
"27","Open investigation? ","DENTALEXAM"
"28","State as a matter of fact ","AVOW"
"29","Computer statisticians ","DATAMINERS"
"30","TV host who won a Mark Twain Prize for American Humor ","LENO"
"31","Ink holders ","STAMPPADS"
"32","Like twice-told tales ","STALE"
"33","Make psyched ","KEYUP"
"34","""You know who I am"" ","ITSME"
"35","Symbols of wave functions ","PSIS"
"36","Regular guy ","JOE"
"37","Lee with three Oscar-garnering films ","ANG"
"38","President between James and Grover ","CHESTER"
"39","Lead female role in ""Singin' in the Rain"" ","KATHY"
"40","Gets down, in a way ","STOOPS"
"41","Made a meal of ","HAD"
"42","In-pool fitness program ","AQUAZUMBA"
"43","Rejuvenating treatment at a spa ","MUDFACIAL"
"44","Vegetable aisle freshener ","MIST"
"45","Give an unexpected hand ","SLAP"
"46","Rigby of songdom ","ELEANOR"
"47","""My Kind of Town"" lyricist ","CAHN"
"48","Almost-sacrificed son in the Bible ","ISAAC"
"49","Summer ","ADDER"
"50","Add cornstarch to ","THICKEN"
"51","___ of the earth ","ENDS"
"52","Defensive ring ","MOAT"
"53","Selfless gesture ","ACTOFLOVE"
"54","One use for arsenic ","RATPOISON"
"55","Former news agent ","CRIER"
"56","Gulf Coast flier ","EGRET"
"57","Concern for TV's Aunt Bee ","OPIE"
"58","Out of sync ","ATODDS"
"59","Irked constantly ","ATEAT"
"60","Curling venue ","ARENA"
"61","Exchanged some crosses ","BOXED"
"62","Figures in a classic logic problem ","LIARS"
"63","National Mall liners ","ELMS"
"64","Minor deviation ","BLIP"
"65","Derek Jeter's retired number ","TWO"
"66","Top of Scotland ","TAM"
"67","Bit of dance club equipment ","AMP"
