"","clues","answers"
"1","Good ol' boy ","BUBBA"
"2","Airport security worker's device ","WAND"
"3","Black, to a bard ","EBON"
"4","Composer Copland ","AARON"
"5","Outermost Aleutian island ","ATTU"
"6","Went like heck ","TORE"
"7","Plaque from a governor? ","AWARDOFTHESTATE"
"8","Dredge, say ","DEEPEN"
"9","Can't deal with ","HATES"
"10","""Downton Abbey"" airer ","PBS"
"11","Brit. military honor ","DSO"
"12","Sounds from saunas ","AAHS"
"13","It's tested in a fire drill ","ESCAPEPLAN"
"14","Blob, e.g. ","SHAPE"
"15","Phrase before a future date ","USEBY"
"16","Mime's motto? ","AWAYWITHWORDS"
"17","Machine that ""nothing runs like"" ","DEERE"
"18","Certain dupe ","XEROX"
"19","""Something is rotten in Denmark"" ","ISMELLARAT"
"20","Drought-ridden ","SERE"
"21","Capp and Capone ","ALS"
"22","Double-decker, e.g. ","BUS"
"23","Municipal grid: Abbr. ","STS"
"24","Trims ","PARES"
"25","Targets of sutures ","GASHES"
"26","Arrive via a red-eye? ","ALIGHTINTHEDARK"
"27","Clark's Smallville crush ","LANA"
"28","""Of wrath,"" in a hymn title ","IRAE"
"29","Longhorn's grid rival ","AGGIE"
"30","Like centenarians ","AGED"
"31","Adopt-a-thon adoptees ","PETS"
"32","Like the sound of bagpipes ","REEDY"
"33","Lea call ","BAA"
"34","Detroit labor org. ","UAW"
"35","Carrie on ""Sex and the City"" ","BRADSHAW"
"36","Tiresome sort ","BORE"
"37","Condor's habitat ","ANDES"
"38","Symbols of thinness ","WAFERS"
"39","Envelope abbr. ","ATTN"
"40","Vowelless word ","NTH"
"41","Scheduled to deliver (on) ","DUE"
"42","___ James (Beyoncé role) ","ETTA"
"43","Floating accommodations ","BOATEL"
"44","Brand of taco sauce and shells ","ORTEGA"
"45","Liam of ""Michael Collins"" ","NEESON"
"46","Satellite radio's ""The ___ & Anthony Show"" ","OPIE"
"47","Baseball card collection holder, maybe ","SHOEBOX"
"48","Sources of announcements, for short ","PAS"
"49","___ Men (""Who Let the Dogs Out"" group) ","BAHA"
"50","Track event ","DASH"
"51","Throw off ","SPEW"
"52","Trench maker's tool ","SPADE"
"53","More cuddly, say ","CUTER"
"54","Funeral flames ","PYRES"
"55","Narrowest of margins ","EYELASH"
"56","Wishing site ","WELL"
"57","Portfolio parts, briefly ","IRAS"
"58","Equestrian training ","DRESSAGE"
"59","Ilk ","SORT"
"60","Marks of illiteracy ","XES"
"61","Serengeti speedster ","IMPALA"
"62","""Hogan's Heroes"" setting ","STALAG"
"63","One of ""the Few, the Proud"" ","MARINE"
"64","Dies down ","ABATES"
"65","Keister ","TUSH"
"66","Do a shepherd's task ","SHEAR"
"67","""OMG!,"" old-style ","EGAD"
"68","Wee pest ","GNAT"
"69","Leg up ","EDGE"
"70","Informer's info ","TIP"
"71","Tee off ","IRE"
"72","Empty (of) ","RID"
"73","A cipher needs one ","KEY"
