"","clues","answers"
"1","Promgoers' car ","LIMO"
"2","Clark of ""Gone With the Wind"" ","GABLE"
"3","Exam for future docs ","MCAT"
"4","The ""A"" of U.A.E. ","ARAB"
"5","Ryan of ""Love Story"" ","ONEAL"
"6","Cincinnati's place ","OHIO"
"7","Hospital units ","BEDS"
"8","Make certain ","ENSURE"
"9","Extracts (from) ","DERIVES"
"10","Attack from above ","STRAFE"
"11","English cathedral town ","ELY"
"12","Dark purple ","PUCE"
"13","Birthplace of Muhammad ","MECCA"
"14","Lawyers' org. ","ABA"
"15","Croat or Serb ","SLAV"
"16","Old Turkish pooh-bahs ","PASHAS"
"17","Neither's partner ","NOR"
"18","Popular Massachusetts vacation area ","CAPECOD"
"19","Concert stage item ","AMP"
"20","One who talks, talks, talks ","GASBAG"
"21","___ d'Ivoire ","COTE"
"22","Envision ","SEE"
"23","What dark clouds may portend ","STORM"
"24","Show hosts, for short ","MCS"
"25","Long, long time ","AEON"
"26","Puppy's bite ","NIP"
"27","Kind of plane or projection ","ASTRAL"
"28","Modus operandi of a toilet plunger ","SUCTION"
"29","Inuit ","ESKIMO"
"30","Et ___ (and others) ","ALII"
"31","Pioneering French designer with her own fragrance ","COCOCHANEL"
"32","Bugs in ""A Bug's Life"" ","ANTS"
"33","Singsong syllables ","TRALA"
"34","""That's a ___ off my mind!"" ","LOAD"
"35","Evan or Birch of Indiana politics ","BAYH"
"36","___ in the right direction ","ASTEP"
"37","B&B's ","INNS"
"38","Negligee material ","LACE"
"39","Fe, to scientists ","IRON"
"40","Cushions for tumblers ","MATS"
"41","Slow to catch on ","OBTUSE"
"42","Dead duck ","GONER"
"43","Org. led by Mandela, once ","ANC"
"44","___ Paese cheese ","BEL"
"45","Sang the praises of ","LAUDED"
"46","German river to the North Sea ","ELBE"
"47","Items hanging in cribs ","MOBILES"
"48","Comic actor who shares a name with a Washington suburb ","CHEVYCHASE"
"49","Secretary, e.g. ","AIDE"
"50","Fling ","TOSS"
"51","Table scrap ","ORT"
"52","""And make it snappy!"" ","ASAP"
"53","Small amount of blood serum ... or a title for this puzzle ","FIVECCS"
"54","Feelings of hunger ","PANGS"
"55","W.W. II ship sinker ","UBOAT"
"56","Capital of Nevada ","CARSONCITY"
"57","Traditional Hitchcock appearance in a Hitchcock film ","CAMEO"
"58","Colorado town or tree ","ASPEN"
"59","Shrimp dish ","SCAMPI"
"60","Fall behind ","LAG"
"61","One calling the kettle black ","POT"
"62","Price ","COST"
"63","Like the Union Jack ","BRITISH"
"64","Homes that may have circular drives ","MANORS"
"65","Soluble salt mixture ","ALKALI"
"66","Summary ","RECAP"
"67","Baseball bat wood ","ASH"
"68","Swedish auto ","SAAB"
"69","Wrist/elbow connector ","ULNA"
"70","Eight: Prefix ","OCTA"
"71","Closing ___ (surrounding) ","INON"
"72","Like a bully ","MEAN"
"73","Mouse hunter ","CAT"
"74","Bullfight cheer ","OLE"
