"","clues","answers"
"1","Light in a bad way ","TORCH"
"2","Emmy-winning character actor James ","COCO"
"3","In ","AMID"
"4","Novelist Calvino ","ITALO"
"5","Spanish pot ","OLLA"
"6","Astronomer's sighting ","NOVA"
"7","In perpetuity ","FOREVERANDEVER"
"8","Twin ","DUAL"
"9","Sense ","FEEL"
"10","Locks ","HAIR"
"11","Edible tubes ","PENNE"
"12","Concertedly ","ASONE"
"13","Monopoly token ","HAT"
"14","How the obvious may be disguised ","THINLY"
"15","Fight night highlight ","MAINEVENT"
"16","Green, to Goya ","VERDE"
"17","Go ""pfffft"" ","STALL"
"18","Dakota Indian ","REE"
"19","Fate-tempting motorcyclist ","EVELKNIEVEL"
"20","Suffolk female ","EWE"
"21","One in the charge of un instituteur ","ELEVE"
"22","Sources of filets mignons ","LOINS"
"23","""Ghosts"" playwright ","IBSEN"
"24","Deluge ","TORRENT"
"25","With a saucy style ","PERTLY"
"26","French possessive ","SES"
"27","Ho-hum ","BLASE"
"28","Big pictures ","EPICS"
"29","Belly laugh ","ROAR"
"30","Monopoly token ","SHOE"
"31","Tony winner Neuwirth ","BEBE"
"32","Pan's place ","NEVERNEVERLAND"
"33","Has a blast ","REVELS"
"34","Tough trip ","TREK"
"35","Opposite of hindered ","AIDED"
"36","Olympian ___ (classical works) ","ODES"
"37","Delilah portrayer Lamarr ","HEDY"
"38","Relish ","ENJOY"
"39","Bit of a dustup ","TIFF"
"40","Plains Indian ","OTOE"
"41","Red inside ","RARE"
"42","Cavaliers' home ","CLEVELAND"
"43","Big name in late-night ","CONAN"
"44","Sharp ","CLEVER"
"45","It may be part of a bank ","OAR"
"46","Like vicuñas ","ANDEAN"
"47","Novelist Turgenev ","IVAN"
"48","Cartoon chipmunk ","DALE"
"49","Ship-to-ship call ","AHOY"
"50","Like tank tops ","SLEEVELESS"
"51","Tube ","TVSET"
"52","""Is anybody listening ...?"" ","HELLO"
"53","Impossible to change ","IRREVERSIBLE"
"54","""___ oui!"" ","MAIS"
"55","Tylenol competitor ","ALEVE"
"56","Flight support ","NEWEL"
"57","Itsy-bitsy ","TEENY"
"58","""The Tonight Show"" piece ","SKIT"
"59","Onetime C&W channel ","TNN"
"60","Chaney of ""The Wolf Man"" ","LON"
"61","""The Gang That Couldn't Shoot Straight"" novelist ","BRESLIN"
"62","Judge's announcement ","RECESS"
"63","Made without milk or meat ","PAREVE"
"64","Feeling ho-hum ","BORED"
"65","Squat's opposite ","LANKY"
"66","River that ends in Tarragona ","EBRO"
"67","Put out ","PEEVED"
"68","Midnight alarm giver ","REVERE"
"69","Pilgrimage to Mecca ","HADJ"
"70","""___'Clock Jump"" (Basie hit) ","ONEO"
"71","Whirling water ","EDDY"
"72","Ultimate ","NTH"
"73","Scottish explorer of the Arctic ","RAE"
