"","clues","answers"
"1","Sound astonished ","GASP"
"2","""Hound Dog"" man ","ELVIS"
"3","Chicken bite ","PECK"
"4","Nickels and dimes ","COINS"
"5","Author Hunter ","EVAN"
"6","One who runs a jail? ","JOINTOWNER"
"7","Fiddler while Rome burned ","NERO"
"8","Alpha's opposite ","OMEGA"
"9","___ school (doctor's training) ","MED"
"10","Chronic nag ","SHREW"
"11","Twisty curve ","ESS"
"12","Broach, as a subject ","LEADINTO"
"13","Toe woe ","CORN"
"14","Direct path ","BEELINE"
"15","Gas pump rating ","OCTANE"
"16","Adds to the mixture ","BLENDSIN"
"17","Undecided ","TORN"
"18","Something to believe ","CREED"
"19","""___ kleine Nachtmusik"" ","EINE"
"20","Overfrequently ","TOOOFTEN"
"21","TV's Greene and Michaels ","LORNES"
"22","Seasoned vets ","OLDPROS"
"23","Pianist Myra ","HESS"
"24","First in time ","EARLIEST"
"25","Long time ","AGE"
"26","Hardly any ","SCANT"
"27","Chicken ___ king ","ALA"
"28","Waned ","EBBED"
"29","Walk the waiting room ","PACE"
"30","Sautéing, jail-style? ","STIRFRYING"
"31","Partner of ""done with"" ","OVER"
"32","Poke fun at ","TEASE"
"33","Singer Adams ","EDIE"
"34","Kennedy and Turner ","TEDS"
"35","Viper ","ADDER"
"36","Views ","SEES"
"37","Army figure ","GIJOE"
"38","Parts of molecules ","ATOMS"
"39","Hogs' homes ","STIES"
"40","Ping-___ ","PONG"
"41","Environmentalist's prefix ","ECO"
"42","One at the bottom of the totem pole ","LOWMAN"
"43","Grew like ivy ","VINED"
"44","Worse than awful, foodwise ","INEDIBLE"
"45","Kazakhstan, once: Abbr. ","SSR"
"46","Jail cells? ","PENHOLDERS"
"47","Always ","EVER"
"48","Give a hoot ","CARE"
"49","Have memorized ","KNOW"
"50","Hawk's grabber ","TALON"
"51","British submachine gun ","STEN"
"52","___ Set (kid's builder) ","ERECTOR"
"53","Pokes fun at ","NEEDLES"
"54","Jail keys? ","CANOPENERS"
"55","""The doctor ___"" ","ISIN"
"56","Prime time hour ","NINE"
"57","Chemical endings ","ENES"
"58","Director Preminger ","OTTO"
"59","Groovy ","COOL"
"60","Tramped (on) ","TROD"
"61","London's Big ___ ","BEN"
"62","Put back on the agenda ","RESLATED"
"63","""Animal House"" grp. ","FRAT"
"64","Blender maker ","OSTER"
"65","Final transport ","HEARSE"
"66","Story of Achilles ","ILIAD"
"67","Put up with ","ABIDE"
"68","Magical wish granter ","GENIE"
"69","Noses (out) ","EDGES"
"70","TV commercial ","SPOT"
"71","Bat's home ","CAVE"
"72","Tournament passes ","BYES"
"73","Train terminal: Abbr. ","STA"
"74","Not agin ","FER"
