"","clues","answers"
"1","""Peanuts"" boy ","LINUS"
"2","Lady's man ","GENT"
"3","Fizzling-out sound ","PFFT"
"4","Make amends (for) ","ATONE"
"5","Taj Mahal site ","AGRA"
"6","Title role for Peter Fonda ","ULEE"
"7","Tunneling tusker? ","BORINGBOAR"
"8","Sinn ___ (Irish organization) ","FEIN"
"9","Brown in the kitchen ","TOAST"
"10","Hurt or irritate ","OFFEND"
"11","Suzanne of ""Three's Company"" ","SOMERS"
"12","Sultry Hayworth ","RITA"
"13","The ""I"" of T.G.I.F. ","ITS"
"14","Fruity coolers ","ADES"
"15","Central street ","MAIN"
"16","Brown on the beach ","TAN"
"17","Basketball's Alcindor ","LEW"
"18","Florida home of Busch Gardens ","TAMPA"
"19","Not weighing much ","LIGHT"
"20","Mauna Loa, e.g. ","VOLCANO"
"21","Bought ","PAIDFOR"
"22","Bad breath cause, maybe ","ONION"
"23","Exhaust ","USEUP"
"24","Prevaricate ","LIE"
"25","Holiday quaff ","NOG"
"26","New Jersey hoopsters ","NETS"
"27","Clutter ","MESS"
"28","Musician's date ","GIG"
"29","Better ___ than never ","LATE"
"30","Goodies ","TREATS"
"31","Playful child ","ROMPER"
"32","Cook, as clams ","STEAM"
"33","Needle case ","ETUI"
"34","Grizzly doing a striptease? ","BARINGBEAR"
"35","Powder ingredient ","TALC"
"36","Writing on the wall ","OMEN"
"37","Spine-tingling ","EERIE"
"38","Sailing ","ASEA"
"39","Amusement park lure ","RIDE"
"40","Small drinks of liquor ","DRAMS"
"41","Chem class ","LAB"
"42","""How was ___ know?"" ","ITO"
"43","Common conjunction ","NOR"
"44","Joins forces ","UNITES"
"45","One who may hear ""Si, si!"" ","SENOR"
"46","Yaks ","GABS"
"47","Vain voyage? ","EGOTRIP"
"48","Gunner's grp. ","NRA"
"49","Fortuneteller's card ","TAROT"
"50","Bit of smoke ","PUFF"
"51","Pest that's beating it? ","FLEEINGFLEA"
"52","Misleading maneuver ","FEINT"
"53","Minds, as a bar ","TENDS"
"54","Certain meter reader ","GASMAN"
"55","Result of a punch in the mouth ","FATLIP"
"56","Artillery burst ","SALVO"
"57","Old-fashioned music hall ","ODEON"
"58","Big-eared blubberer? ","MEWLINGMULE"
"59","Sulking ","INAPET"
"60","Quantity ","AMOUNT"
"61","Help ","AID"
"62","Snarl ","TANGLE"
"63","Raise ","HOIST"
"64","Long lock ","TRESS"
"65","Dove's sound ","COO"
"66","""Pride and Prejudice"" author ","AUSTEN"
"67","Boils over ","SEESRED"
"68","Dues payer ","MEMBER"
"69","Reclusive Garbo ","GRETA"
"70","Itsy-bitsy bits ","IOTAS"
"71","Ann ___, Mich. ","ARBOR"
"72","Showed fury ","RAGED"
"73","Typesetter's unit ","PICA"
"74","Fork feature ","TINE"
"75","French friend ","AMI"
"76","End of an ___ ","ERA"
"77","Something to take, carefully ","AIM"
"78","Lawyer's thing ","RES"
