"","clues","answers"
"1","Rand McNally offering ","ATLAS"
"2","Señor's emphatic yes ","SISI"
"3","Poker stake ","ANTE"
"4","It's rubbed on a cue tip ","CHALK"
"5","Garden with forbidden fruit ","EDEN"
"6","""Gone With the Wind"" plantation ","TARA"
"7","Indoor antenna ","RABBITEARS"
"8","Egyptian goddess ","ISIS"
"9","UFO crew ","ETS"
"10","Charged particle ","ION"
"11","Sneaker ","GYMSHOE"
"12","Swan song ","END"
"13","""Jelly's Last Jam"" dancer Gregory ___ ","HINES"
"14","Conductor of a sham trial ","KANGAROOCOURT"
"15","Ramadas and such ","INNS"
"16","Spigot ","TAP"
"17","Pooped out ","WEARY"
"18","""Mazel ___!"" ","TOV"
"19","Zoo bosses ","KEEPERS"
"20","A's opposite, in England ","ZED"
"21","Former veep Agnew ","SPIRO"
"22","Extra-wide, at the shoe store ","EEE"
"23","Sorrows' opposites ","JOYS"
"24","Sellers in stalls ","FLEAMARKETERS"
"25","Mattress supports ","SLATS"
"26","Sizable sandwich ","SUB"
"27","On the ___ (preparing for battle) ","WARPATH"
"28","Poet's ""eternally"" ","EER"
"29","Mai ___ cocktail ","TAI"
"30","Skin soother ","ALOE"
"31","Inedible mushrooms ","TOADSTOOLS"
"32","The ""D"" in CD ","DISC"
"33","Jane Austen classic ","EMMA"
"34","Paper size ","LEGAL"
"35","Editor's ""let it stand"" ","STET"
"36","Paper purchase ","REAM"
"37","Clear the boards ","ERASE"
"38","Good-size field ","ACRE"
"39","""How 'bout ___?!"" ","THAT"
"40","Chem classes ","LABS"
"41","Vatican vestment ","ALB"
"42","Downhiller's sport ","SKIING"
"43","Witnessed ","SEEN"
"44","Actress Lupino ","IDA"
"45","Italian film director Leone ","SERGIO"
"46","On the same wavelength ","INSYNC"
"47","Under debate ","ATISSUE"
"48","Ogden who wrote light verse ","NASH"
"49","Duet plus one ","TRIO"
"50","Simplicity ","EASE"
"51","So far ","TODATE"
"52","Cat chat ","MEOWS"
"53","U.S.N.A. grad ","ENS"
"54","Big name in book publishing ","KNOPF"
"55","Blacksmith's block ","ANVIL"
"56","Sally Field's ""Norma ___"" ","RAE"
"57","Gillette product ","RAZOR"
"58","Deuce beaters ","TREYS"
"59","""___ show time!"" ","ITS"
"60","Football gains: Abbr. ","YDS"
"61","Furry marsupial ","KOALA"
"62","Comics shriek ","EEK"
"63","___ Peanut Butter Cups ","REESES"
"64","Look up to ","RESPECT"
"65","One of the Bushes ","JEB"
"66","Mean something ","MATTER"
"67","Where telecommuters work ","ATHOME"
"68","Terrapin, e.g. ","TURTLE"
"69","Rolls of bills ","WADS"
"70","Hit the ground ","ALIT"
"71","Flower for Valentine's Day ","ROSE"
"72","Red-wrapped Dutch cheese ","EDAM"
"73","Roman robe ","TOGA"
"74","Word of woe ","ALAS"
"75","Castaway's locale ","ISLE"
"76","Doc bloc: Abbr. ","AMA"
"77","""___ the ramparts ..."" ","OER"
