"","clues","answers"
"1","Ocean motion ","TIDE"
"2","Epistle apostle ","PAUL"
"3","Get-go ","ONSET"
"4","Words of confidence ","ICAN"
"5","""Dirty"" Cajun dish ","RICE"
"6","Makes some music, like the Stones ","ROCKS"
"7","Tape for a music exec ","DEMO"
"8","WWW addresses ","URLS"
"9","Aerodynamically designed ","SLEEK"
"10","Fish playing a woodwind? ","BASSONBASSOON"
"11","""May ___ now?"" ","IGO"
"12","PBS funder ","NEA"
"13","To no avail ","INVAIN"
"14","Not relaxed ","TENSE"
"15","Auctioneer's cry ","GONE"
"16","Cube maker Rubik ","ERNO"
"17","Unmannered sort ","CAD"
"18","Outdated atlas abbr. ","SSR"
"19","Pride member ","LION"
"20","Looney Tunes horse-drawn conveyance? ","CARTONCARTOON"
"21","___ Hari (spy) ","MATA"
"22","La preceder ","TRA"
"23","___ gratia artis (MGM motto) ","ARS"
"24","Per unit ","APOP"
"25","Banjoist Scruggs ","EARL"
"26","Chance for a hit ","ATBAT"
"27","Force ","COMPEL"
"28","Will Smith biopic ","ALI"
"29","Expose, in verse ","OPE"
"30","Dirigible party? ","BALLONBALLOON"
"31","Hillside ","SLOPE"
"32","Prayer addressee ","LORD"
"33","Look up and down ","OGLE"
"34","Red Sea land ","YEMEN"
"35","Score for Mia Hamm ","GOAL"
"36","Cheery tune ","LILT"
"37","Actress Winger ","DEBRA"
"38","Fork over, with ""up"" ","ANTE"
"39","Many August births ","LEOS"
"40","Morsel ","TIDBIT"
"41","Frigid time ","ICEAGE"
"42","Plum variety ","DAMSON"
"43","Slaughter of Cooperstown ","ENOS"
"44","Danish filler ","PRUNE"
"45","Crash cushioner ","AIRBAG"
"46","The Bruins of the N.C.A.A. ","UCLA"
"47","Not as much ","LESS"
"48","Bean on the screen ","ORSON"
"49","Ill feelings ","NOLOVELOST"
"50","Screenwriter's creation ","SCENARIO"
"51","Barely make, with ""out"" ","EKE"
"52","""For shame!"" ","TSK"
"53","___ a time ","ONEAT"
"54","___ Nevadas ","SIERRA"
"55","Get ___ a good thing ","INON"
"56","Prefix with profit ","NON"
"57","Doodler's aid ","SCRAPPAPER"
"58","Coveted statue ","OSCAR"
"59","Fed. hush-hush group ","NSA"
"60","""I'm all ears!"" ","DOTELL"
"61","Mafia bigwig ","CAPO"
"62","Mushroom cloud producer ","ATOMBOMB"
"63","Pro-gun rights org. ","NRA"
"64","Bring up the rear ","TRAIL"
"65","Brit's raincoat ","MAC"
"66","Maze scurrier, maybe ","LABRAT"
"67","Dance energetically ","BOOGIE"
"68","Famed Harlem theater ","APOLLO"
"69","Religious principles ","TENETS"
"70","Spanish princess ","ELENA"
"71","Soup scoop ","LADLE"
"72","Gymnast Korbut ","OLGA"
"73","""High"" time ","NOON"
"74","Take it easy ","LOLL"
"75","Barrett of Pink Floyd ","SYD"
"76","General in gray ","LEE"
