"","clues","answers"
"1","Allowing some ventilation, say ","AJAR"
"2","___ in the park ","AWALK"
"3","Org. with Divisions I, II and III ","NCAA"
"4","Teen woe ","MONO"
"5","Singer or actor's helper ","VOICECOACH"
"6","Interstitially, say ","BETWEENTHELINES"
"7","Brit's tea ___ ","COSY"
"8","Hosts prefer them ","ALISTS"
"9","""___ see"" ","SOI"
"10","Nina ___ (fashion label) ","RICCI"
"11","Keep an ___ (watch) ","EYEON"
"12","Wearer of a red-starred tiara ","WONDERWOMAN"
"13","Bitter herb ","RUE"
"14","One in the doghouse? ","FLEA"
"15","Card reader, briefly ","ATM"
"16","Modern electric cars ","TESLAS"
"17","Tokyo strip? ","OBI"
"18","Kind of screen ","IMAX"
"19","Grant or Carter ","AMY"
"20","Marquee actress ","LEADINGLADY"
"21","Twofold ","BINAL"
"22","Verso's flip side ","RECTO"
"23","Explanation that doesn't explain anything, informally ","CUZ"
"24","Surname in punk rock ","RAMONE"
"25","Follower of a list of names ","ETAL"
"26","May delivery ","HAPPYMOTHERSDAY"
"27","""Why bother?!"" ","ITSUSELESS"
"28","Title parent in a TLC reality series ","KATE"
"29","Coop sound ","PEEP"
"30","Plot line ","XAXIS"
"31","Northern duck ","SMEW"
"32","Government rep. ","AMB"
"33","Cartoon character with shades ","JOECOOL"
"34","Fats Domino's first name ","ANTOINE"
"35","Melees ","ROWS"
"36","Caesar's greeting ","AVE"
"37","Captured ","WON"
"38","Island in the Thames ","AIT"
"39","""To life!"" ","LCHAIM"
"40","Start for a shipbuilder ","KEEL"
"41","Like melees ","NOISY"
"42","Runs along ","CANTERS"
"43","Beats, as the competition ","ACESOUT"
"44","Sounds at a fireworks display ","AHS"
"45","Lawyer's need ","CLIENT"
"46","Literary character who says ""Gentle reader, may you never feel what I then felt!"" ","EYRE"
"47","Personal letters ","SWF"
"48","Declaration that might precede a fold ","IRAISE"
"49","Can ","COMMODE"
"50","Super ___ ","NES"
"51","Children's author who won three Edgars ","DAHL"
"52","Bless, in a way ","ANOINT"
"53","Space maker ","TAB"
"54","Certain monarchy ","EMIRATE"
"55","Nerve junction ","SYNAPSE"
"56","Solder and others ","ALLOYS"
"57","Certain lighter or highlighter ","BIC"
"58","Driving surface ","MACADAM"
"59","Flatter servilely ","ADULATE"
"60","End of a school series ","XYZ"
"61","Dark circle ","AREOLA"
"62","Attendee ","GOER"
"63","Boost, as sound ","AMPUP"
"64","The Rio Grande divides it: Abbr. ","NMEX"
"65","Clucks of disappointment ","TSKS"
"66","In ","HIP"
"67","Confucian scholar Chu ___ ","HSI"
"68","End of a count? ","ESS"
"69","Poison source in Christie's ""A Pocket Full of Rye"" ","YEW"
