"","clues","answers"
"1","___ Damon of ""Saving Private Ryan"" ","MATT"
"2","Site of the oldest church in France ","METZ"
"3","Bones ","DICE"
"4","Teacher of Heifetz ","AUER"
"5","Queens's ___ Stadium ","ASHE"
"6","The whole gamut ","ATOZ"
"7","Supercomputer pioneer ","CRAY"
"8","Electoral test ","STRAWVOTE"
"9","Hold up ","ROB"
"10","Certain playing marble ","STEELIE"
"11","Bout decision ","TKO"
"12","One of the Musketeers ","ARAMIS"
"13","Long time ","EON"
"14","Prepare, as a hook ","BAIT"
"15","Old-fashioned wizards ","MAGES"
"16","Club alternative ","BLT"
"17","Man of many words ","ROGET"
"18","Film feline ","ELSA"
"19","___ alai ","JAI"
"20","Savory fungi ","MORELS"
"21","It's nowhere ","THESTICKS"
"22","Skipped past with a remote ","ZAPPED"
"23","Remote targets? ","TVS"
"24","Large bulrush ","TULE"
"25","With force ","AMAIN"
"26","Have food delivered ","EATIN"
"27","Pew area ","NAVE"
"28","Charge ","FEE"
"29","""Fighting"" Big Ten team ","ILLINI"
"30","Pipe connector ","ELL"
"31","Firefighter's breathing apparatus ","AIRPACK"
"32","Kicker ","LEG"
"33","Slacker ","GOLDBRICK"
"34","Author O'Flaherty ","LIAM"
"35","Malarial fever ","AGUE"
"36","Cornell of Cornell University ","EZRA"
"37","Vacation-planning aids ","MAPS"
"38","J.F.K. arrivals ","SSTS"
"39","Girls in gowns ","DEBS"
"40","Yarn work ","MACRAME"
"41","Dawnlike ","AURORAL"
"42","Brewers' needs ","TEABAGS"
"43","Essay ","TRY"
"44","Spars ","MASTS"
"45","City near Padua ","ESTE"
"46","Storied homebuilders ","THREELITTLEPIGS"
"47","Big fan ","ZEALOT"
"48","Late-night name ","DAVE"
"49","""What was ___ think?"" ","ITO"
"50","Kind of industry ","COTTAGE"
"51","""God strengthens"" in Hebrew ","EZEKIEL"
"52","Convert, with ""over"" ","WIN"
"53","Start of a cheer ","SIS"
"54","Giant Mel and family ","OTTS"
"55","Baked entree ","MEATPIE"
"56","School for bad lads ","BORSTAL"
"57","Many college grads ","BAS"
"58","Seoul G.I. ","ROK"
"59","Hosts, for short ","MCS"
"60","Little red one ","HEN"
"61","Arbutus, e.g. ","IVY"
"62","Actor Billy of ""Tombstone"" ","ZANE"
"63","Mixture ","AMALGAM"
"64","St. Petersburg-born ballet star ","PAVLOVA"
"65","Put to work ","UTILIZE"
"66","Mysteries ","ENIGMAS"
"67","Yankee Yogi and others ","BERRAS"
"68","Caribou kin ","ELK"
"69","Taradiddle ","FIB"
"70","F.D.R.'s Interior Secretary ","ICKES"
"71","Comments further ","ADDS"
"72","___ above the rest ","ACUT"
"73","Sass ","LIP"
"74","Put down the first card ","LED"
