"","clues","answers"
"1","Warm-blooded shark ","MAKO"
"2","Blood's partner ","FLESH"
"3","Klingon on ""Star Trek: T.N.G."" ","WORF"
"4","Airline that doesn't fly on Saturday ","ELAL"
"5","Hollow-point projectiles ","DUMBULLETS"
"6","Title cocker spaniel in a Disney film ","LADY"
"7","Bazaar ","EMPORIUM"
"8","Pixie-esque ","ELFIN"
"9","Mutually beneficial interaction ","WINSITUATION"
"10","Roughly triangular racket ","CROSSE"
"11","Chemistry Nobelist Hahn, who co-discovered nuclear fission ","OTTO"
"12","""___ Majesty"" (last track on ""Abbey Road"") ","HER"
"13","Reconciled ","IRONEDOUT"
"14","Jacqueline Susann novel, and the problem with some of the answers in this puzzle ","ONCEISNOTENOUGH"
"15","Follows temporally ","POSTDATES"
"16","Order at a French restaurant ","THE"
"17","Berlin article ","EINE"
"18","Delight ","PLEASE"
"19","Puerto Rican-born P.G.A. star ","CHIRODRIGUEZ"
"20","Lacks, briefly ","HASNT"
"21","Impoverished ","DIRTPOOR"
"22","""___ Want for Christmas"" ","ALLI"
"23","Child's fair-weather wish ","RAINGOAWAY"
"24","Usher's offer ","SEAT"
"25","Agreeing (with) ","ATONE"
"26","""Your Majesty"" ","SIRE"
"27","""Really!"" ","MYMY"
"28","Annual awards presented in Los Angeles ","EMMYS"
"29","Legis. meeting ","SESS"
"30","Synthetic ","MADE"
"31","Fund-raising target, briefly ","ALUM"
"32","River bends ","OXBOWS"
"33","Like a leopard ","FELINE"
"34","Beauts ","LULUS"
"35","Incense resin ","ELEMI"
"36","Volleyball action before a spike ","SET"
"37","Rich ","WELLTODO"
"38","Norwegian king who converted the Vikings to Christianity ","OLAFI"
"39","Portion of an advertising budget ","RADIO"
"40","One of the Mudville players on base when the mighty Casey struck out ","FLYNN"
"41","""Trinity"" author ","URIS"
"42","Taken in ","EATEN"
"43","Tugboat warnings ","TOOTS"
"44","___ Reader ","UTNE"
"45","Dice, say ","CHOP"
"46","Slots spot ","RENO"
"47","""The Lord of the Rings"" army ","ORCS"
"48","Lay to rest ","INTER"
"49","Preschoolers? ","ROE"
"50","""I'm Gonna Wash That Man Right ___ My Hair"" ","OUTA"
"51","Oral grimaces ","UGHS"
"52","What you used to be ","THEE"
"53","Forever ","ETERNITY"
"54","""You ___!"" (cry while hitting oneself on the head) ","IDIOT"
"55","Levee material ","SAND"
"56","Mass dismissals ","PURGES"
"57","Duke Atreides in ""Dune"" ","LETO"
"58","New York bridge toll option ","EZPASS"
"59","Wide divide ","CHASM"
"60","Its symbol is a crescent moon ","ISLAM"
"61","Go for broke, e.g. ","IDIOM"
"62","___ Weasley of Harry Potter books ","GINNY"
"63","Toddler's cry of pain ","OWIE"
"64","They're found in banks ","OARS"
"65","Bar stock ","RYES"
"66","Charlotte of ""The Facts of Life"" ","RAE"
"67","Cash cache ","ATM"
