"","clues","answers"
"1","Disney's deer ","BAMBI"
"2","""Am ___ believe...?"" ","ITO"
"3","'Hoods ","AREAS"
"4","Get a new tenant for ","RELET"
"5","Mighty Cardinal ","MARKMCGWIRE"
"6","___ Cruces, N.M. ","LAS"
"7","""...sting like ___"" ","ABEE"
"8","""Oh wow!"" ","OOH"
"9","Broken-down motorist's signal ","FLARE"
"10","On the train ","ABOARD"
"11","Unbending ","RIGID"
"12","Gets really steamed ","BOILS"
"13","Suffix with gang ","STER"
"14","Massachusetts' Cape ___ ","COD"
"15","Turn loose ","UNLEASH"
"16","Official reproach ","CENSURE"
"17","N.F.L. scores ","TDS"
"18","Cooperate with a shooter ","POSE"
"19","Playful animal ","OTTER"
"20","Lamb Chop's mentor ","SHARI"
"21","Had relevance to ","BOREON"
"22","Minxes ","VAMPS"
"23","Diva's big moment ","ARIA"
"24","State next to Miss. ","ALA"
"25","""...___ a lender be"" ","NOR"
"26","Clear the board ","ERASE"
"27","Contradict ","BELIE"
"28","Little scurrier ","ANT"
"29","Sees socially ","DATES"
"30","Where Minos ruled ","CRETE"
"31","Crimson Tide, briefly ","BAMA"
"32","Show horse ","ARAB"
"33","Nothing more than ","MERE"
"34","Popular fund-raiser ","BAKESALE"
"35","Credo ","ISM"
"36","Vernacular ","ARGOT"
"37","The Greatest ","ALI"
"38","Suffix with cash ","IER"
"39","Opponent for Martina or Monica ","STEFFI"
"40","Nonblood relative ","INLAW"
"41","Princess topper ","TIARA"
"42","Beginning ","ONSET"
"43","Common ailment ","COLD"
"44","Hallucination cause ","LSD"
"45","Constellation bear ","URSA"
"46","One in the family ","NIECE"
"47","Very nasty sort ","OGRE"
"48","Border on ","ABUT"
"49","Squelches a squeak ","OILS"
"50","Pint-sized ","SHORT"
"51","Like a button ","CUTE"
"52","After-lunch sandwich ","OREO"
"53","Actor Bruce ","DERN"
"54","Bit of a tiff ","SPAT"
"55","American-born Queen of Jordan ","NOOR"
"56","Runner in the raw ","STREAKER"
"57","Kind of cat ","SIAMESE"
"58","Pacifier ","SOP"
"59","Quite quiet ","HUSHED"
"60","Bridges of Hollywood ","BEAU"
"61","The Donald's first ex ","IVANA"
"62","Eagle's gripper ","TALON"
"63","Bright ","SMART"
"64","Takes on ","HIRES"
"65","Get to, so to speak ","RILE"
"66","""What's ___ for me?"" ","INIT"
"67","Onetime Time film critic James ","AGEE"
"68","Man-mouse link ","ORA"
"69","Welcome ___ ","MAT"
"70","""ER"" network ","NBC"
