"","clues","answers"
"1","Old-time oath ","EGAD"
"2","Threaded fastener ","SCREW"
"3","Went out, as a fire ","DIED"
"4","Auntie of Broadway ","MAME"
"5","Fight site ","ARENA"
"6","Memo starter ","INRE"
"7","Elvis's middle name ","ARON"
"8","First line of a nursery rhyme ","RUBADUBDUB"
"9","Creative guy ","IDEAMAN"
"10","Make a goof ","MESSUP"
"11","Matt of ""Friends"" ","LEBLANC"
"12","Delivery room doctors, for short ","OBS"
"13","Hwy. ","RTE"
"14","Symbol of slowness ","SNAIL"
"15","Submarine sandwich ","HERO"
"16","Colorado ski resort ","VAIL"
"17","Brother of Cain ","ABEL"
"18","Sign after Taurus ","GEMINI"
"19","Divulge ","REVEAL"
"20","Took too much of a drug, briefly ","ODED"
"21","Copycat ","APER"
"22","Japanese restaurant fare ","SUSHI"
"23","""No ___"" (Chinese menu phrase) ","MSG"
"24","Place to play jai alai ","FRONTON"
"25","Pamper ","CODDLE"
"26","J. P. Morgan and others ","BANKERS"
"27","Knocking sound ","RATATATTAT"
"28","Cube inventor Rubik ","ERNO"
"29","Phoenix's state: Abbr. ","ARIZ"
"30","Lab containers ","VIALS"
"31","Slippery part of a banana ","PEEL"
"32","Tennis great Sampras ","PETE"
"33","White, to Latinos ","ANGLO"
"34","Canvas bag ","TOTE"
"35","Sends a message by computer ","EMAILS"
"36","Madison Square ___ ","GARDEN"
"37","One-celled protozoan ","AMOEBA"
"38","National park in Alaska ","DENALI"
"39","Brand of wrap ","SARAN"
"40","Chewed noisily ","CRUNCHED"
"41","Soldier in Dixie ","REB"
"42","Fill with love ","ENAMOR"
"43","Have ___ on (claim) ","DIBS"
"44","Five-time Tour de France winner Miguel ","INDURAIN"
"45","Ejecting lava ","ERUPTING"
"46","Cotillion girl ","DEB"
"47","Battleship letters ","USS"
"48","Spanish province or its wine ","MALAGA"
"49","Yale player ","ELI"
"50","Omit in pronunciation ","ELIDE"
"51","Rival school of The Citadel: Abbr. ","VMI"
"52","Skier's headgear ","BALACLAVA"
"53","The Wizard of Menlo Park ","EDISON"
"54","Old anti-Communist reaction ","REDSCARE"
"55","""Eureka!"" ","IVEGOTIT"
"56","Actor Beatty ","NED"
"57","Spongelike toy ","NERFBALL"
"58","CD-___ ","ROM"
"59","Frisbee's inspiration, supposedly ","PIETIN"
"60","Given away ","UNKEPT"
"61","Not mono ","STEREO"
"62","Big stinger ","HORNET"
"63","Shoe part ","INSOLE"
"64","Banned insecticide ","DDT"
"65","""Midnight Cowboy"" character ","RATSO"
"66","Stupefy ","DAZE"
"67","Run-D.M.C.'s music ","RAP"
"68","""You're it!"" game ","TAG"
