"","clues","answers"
"1","Wrote an ode to ","LAUDED"
"2","China's Chou En-___ ","LAI"
"3","Captain Hook's henchman ","SMEE"
"4","Cause of weird weather ","ELNINO"
"5","Press worker's stain ","INK"
"6","Brighton bye-bye ","TATA"
"7","Augments ","ADDSTO"
"8","Wine servers ","STEWARDS"
"9","Adolescent boy's growth ","PEACHFUZZ"
"10","Recurring Woody Allen theme ","ANGST"
"11","Have a go at ","TRY"
"12","What oil helps dissolve ","RUST"
"13","""I Pity the Fool"" star ","MRT"
"14","""Jingle Bells"" starter ","DASHING"
"15","Little green man ","ALIEN"
"16","Soldier's period of service ","TOUR"
"17","Isaac's eldest ","ESAU"
"18","Cocoon occupants ","PUPAE"
"19","Little green men, for short ","ETS"
"20","Target competitor ","KMART"
"21","Where a tab is inserted ","SLOT"
"22","Joan of the Blackhearts ","JETT"
"23","""Biography"" network, once ","AANDE"
"24","King Cole was a merry one ","OLDSOUL"
"25","""Death in Venice"" author Thomas ","MANN"
"26","Demolition aid ","TNT"
"27","""The Witches"" director Nicolas ","ROEG"
"28","Some Super Bowl Sunday highlights ","ADS"
"29","Africa's largest city ","CAIRO"
"30","Bargains for leniency ","COPSAPLEA"
"31","Reach a high ","PEAK"
"32","Grampa Simpson ","ABE"
"33","Lap dog, informally ","PEKE"
"34","Window units, briefly ","ACS"
"35","Electrician's alloy ","SOLDER"
"36","Did an axel, e.g. ","LEAPT"
"37","Tree with catkins ","ALDER"
"38","Wink in tiddlywinks, e.g. ","DISC"
"39","Make king or queen ","ENTHRONE"
"40","Goofball ","DOOFUS"
"41","""Hungarian Rhapsodies"" composer ","LISZT"
"42","Clanton at the O.K. Corral ","IKE"
"43","Musial's nickname ","STANTHEMAN"
"44","Helgenberger of ""CSI"" ","MARG"
"45","LAX postings ","ETDS"
"46","American League division ","EAST"
"47","Some are declared ","WARS"
"48","J. P. Morgan co. ","USSTEEL"
"49","Scratch ","MAR"
"50","Dehydration may help bring this on ","HEATSTROKE"
"51","Housecleaning aid ","DUSTMOP"
"52","""This ___ outrage!"" ","ISAN"
"53","Source of a fragrant oil ","NARD"
"54","""___ Nacht"" (German words of parting) ","GUTE"
"55","Lhasa ___ ","APSO"
"56","Temporary calm ","LULL"
"57","Mel in Cooperstown ","OTT"
"58","Emblem on the Australian coat of arms ","KANGAROO"
"59","Protrude ","JUT"
"60","___ about (circa) ","ONOR"
"61","""___ Fables"" ","AESOPS"
"62","Gift on Valentine's Day ","ROSES"
"63","Chilly ","ALGID"
"64","Make less chilly ","DEICE"
"65","Less loopy ","SANER"
"66","Al who created Fearless Fosdick ","CAPP"
"67","Away from the wind ","ALEE"
"68","""Out of Africa"" author Dinesen ","ISAK"
"69","""Fast Money"" network ","CNBC"
"70","Dosage unit ","PILL"
"71","Battery size ","AAA"
