"","clues","answers"
"1","John or George ","BEATLE"
"2","Space ball ","ORB"
"3","Stratego piece ","SPY"
"4","It's near Mount Mansfield, Vermont's highest peak ","STOWE"
"5","""The Oblong Box"" writer ","POE"
"6","Dumbfounds ","AMAZES"
"7","Spoiling one's vote? ","WRECKINGBALLOT"
"8","Rifle stands ","BIPODS"
"9","Often-killed ""South Park"" character ","KENNY"
"10","Stroke, maybe ","OAR"
"11","Injection deliverer ","SYRINGE"
"12","Place for R&R ","SPA"
"13","Stadium cry ","BOO"
"14","Computer monitor at the center of attention? ","SPOTLITSCREEN"
"15","Private response? ","YESSIR"
"16","Vardalos of ""My Big Fat Greek Wedding"" ","NIA"
"17","Northwest Indian ","SALISH"
"18","Golden Hind captain ","DRAKE"
"19","___ fast one ","PULLA"
"20","Actor Wheaton ","WIL"
"21","Child's toy in the shape of a Shakespeare character? ","OTHELLODOLLY"
"22","The Rock ","ALCATRAZ"
"23","Scintilla ","WHIT"
"24","Horror film director Roth ","ELI"
"25","Strait-laced ","STAID"
"26","Red Roof rival ","RAMADA"
"27","Totaled ","CAMETO"
"28","Transgress ","ERR"
"29","Punch holes in, e.g. ","MAR"
"30","""... ___ any drop to drink"": Coleridge ","NOR"
"31","Headline about an economics conference? ","JOHNMAYNARDKEYNOTES"
"32","One not missing a beat? ","COP"
"33","Overrule ","NIX"
"34","Bovary's title: Abbr. ","MME"
"35","Like the ocean ","SALINE"
"36","Pushkin title character ","ONEGIN"
"37","Retirement plan name ","KEOGH"
"38","Supermodel Carangi ","GIA"
"39","North Carolina county ","ASHE"
"40","Man of steel? ","CARNEGIE"
"41","Booster for a king? ","ROYALFLUSHOT"
"42","Pronto ","ASAP"
"43","Bearded beast ","GNU"
"44","Word with shooting or shopping ","SPREE"
"45","Opposite of o'er ","NEATH"
"46","Unloaded on ","SOLDTO"
"47","Feed on ","EAT"
"48","Filmdom's Scott ","RIDLEY"
"49","Dark ottoman? ","BLACKFOOTREST"
"50","Kanga's kid ","ROO"
"51","Answer ","REPLYTO"
"52","Musical repetition mark ","SEGNO"
"53","Oxygen-needing organism ","AEROBE"
"54","Put five musicians on display? ","TROTOUTQUINTET"
"55","Like some decals ","IRONON"
"56","Brooder ","HEN"
"57","Ordain ","PREDESTINE"
"58","Like most primes ","ODD"
"59","Squiffed ","STONED"
"60","Prominent donkey feature ","EAR"
"61","Word with you ","ARE"
"62","The Aare flows into it ","LAKEBIEL"
"63","Key of Dvorák's ""New World"" Symphony ","EMINOR"
"64","Liberal party? ","ORGY"
"65","Eve's origin ","RIB"
"66","Sound from the fold ","BAA"
"67","Food fight noises ","SPLATS"
"68","Welfare act of old ","POORLAW"
"69","""But then again ..."" ","YET"
"70","Tarnish ","SMIRCH"
"71","Ungulate with a long snout ","TAPIR"
"72","Ultraviolet blocker ","OZONE"
"73","Bit of cuneiform ","WEDGE"
"74","Ruhr Valley city ","ESSEN"
"75","Gaping hole ","ABYSS"
"76","London facilities ","LOO"
"77","Sauce maker? ","STILL"
"78","Max von ___ ","SYDOW"
"79","City on the Swan River ","PERTH"
"80","Tokyo brew ","ASAHI"
"81","Titan's home ","SILO"
"82","Gloomy atmospheres ","PALLS"
"83","Epic that includes the Teichoscopia ","ILIAD"
"84","""S.N.L."" segment ","SKETCH"
"85","Reason for an R rating ","NUDITY"
"86","Medieval weapon ","POLEAX"
"87","Superheroes often have them ","ALTEREGOS"
"88","Dough dispenser ","ATM"
"89","Origami figure ","CRANE"
"90","Carpenters' grooves ","DADOS"
"91","Autocrat ","CZAR"
"92","Not an independent thinker ","LEMMING"
"93","Play area ","YARD"
"94","Heady? ","CRANIAL"
"95","Hammerin' Hank ","AARON"
"96","Rubs the wrong way ","IRKS"
"97","Hall of fame ","ANNIE"
"98","""This one's ___"" ","ONME"
"99","Bill Clinton's autobiography ","MYLIFE"
"100","Pop's ___ Brothers ","JONAS"
"101","""Nixon in China,"" for one ","OPERA"
"102","Love, to a Latino ","AMOR"
"103","Aerie hatchling ","EAGLET"
"104","Acted the coquette ","TEASED"
"105","Chewed stimulant ","COCA"
"106","Econ. indicator ","GNP"
"107","Sport with a bamboo sword ","KENDO"
"108","Pumps up ","HYPES"
"109","Fossil source ","SHALE"
"110","Monopoly acquisition ","HOTEL"
"111","Kind of alcohol ","ETHYL"
"112","Part of an Inuit village ","IGLOO"
"113","""I smell ___"" ","ARAT"
"114","Lincoln, for one ","UNIONIST"
"115","Articulated ","UTTERED"
"116","Where a V.I.P. may sit ","SKYBOX"
"117","In many cases ","OFTEN"
"118","Julia of ""The Curious Case of Benjamin Button"" ","ORMOND"
"119","Miscreants ","ROGUES"
"120","Computer's center, informally ","BRAIN"
"121","Circumspect ","LEERY"
"122","Stage part ","APRON"
"123","Cell mate? ","CLONE"
"124","Facetious suffix with most ","EST"
"125","Not optional: Abbr. ","REQD"
"126","Algorithm part ","STEP"
"127","Not fooled by ","ONTO"
"128","Vietnam's Le Duc ___ ","THO"
"129","Make a selection ","OPT"
"130","William Tell's canton ","URI"
"131","J.F.K. aide Sorensen ","TED"
