"","clues","answers"
"1","Crew's colleagues ","CAST"
"2","Dojo needs ","MATS"
"3","Classic sci-fi film billed as ""a horror horde of crawl-and-crush giants"" ","THEM"
"4","Iberian wine city ","OPORTO"
"5","""Vincent & ___"" (film about the van Gogh brothers) ","THEO"
"6","Rings of angels ","HALOS"
"7","What X-O-X lacks? ","TAC"
"8","""Macbeth"" king ","DUNCAN"
"9","Words on a fragile package ","HANDLEWITHCARE"
"10","Irascible ","ORNERY"
"11","""Mona Lisa,"" e.g. ","OIL"
"12","Thumbs-up ","AOK"
"13","Harridan ","OLDBAT"
"14","Orchestra section ","REEDS"
"15","Mouthpiece for the head? ","PRESSSECRETARY"
"16","Jiffy ","SEC"
"17","Not post- ","PRE"
"18","Old piece ","GAT"
"19","Little dog, for short ","POM"
"20","___ Aviv ","TEL"
"21","Strawberry blond sister of Barbie ","STACIE"
"22","Hindu ""Mr."" ","SRI"
"23","""Swans Reflecting Elephants"" and others ","DALIS"
"24","Oscar winner Hathaway ","ANNE"
"25","Material beyond the terrestrial plane, in medieval science ","AETHER"
"26","Hello or goodbye, maybe ","WAVE"
"27","PC key ","ESC"
"28","Cum ___ ","LAUDE"
"29","___ engr. ","CIV"
"30","Like hit shows, often ","SOLDOUT"
"31","Pitchfork-wielding groups ","MOBS"
"32","Boo-boo ","SLIP"
"33","How to get a message out of the boxes ","READTHISGRIDINBRAILLE"
"34","Van Morrison song ""___ the Mystic"" ","INTO"
"35","Numerical prefix ","OCTO"
"36","""Only the Lonely"" singer ","ORBISON"
"37","Part of a wriggly field? ","EEL"
"38","Foreordained ","MEANT"
"39","Understands ","KENS"
"40","Maker of the Sorento ","KIA"
"41","Gallivants, with ""about"" ","GADS"
"42","Boo-boos ","ERRORS"
"43","Pale ","ASHY"
"44","Like citrus fruits ","ACIDIC"
"45","Like video games, nowadays ","RATED"
"46","___ Lingus ","AER"
"47","Round Table assignments ","QUESTS"
"48","Old PC monitor feature ","CRT"
"49","Ernie's instrument on ""Sesame Street,"" informally ","SAX"
"50","Italy's main broadcasting co. ","RAI"
"51","TV channel with lots of bells and whistles ","GSN"
"52","Take up, as a skirt ","HEM"
"53","Rotary alternative ","TOUCHTONEPHONE"
"54","Covent Garden performance ","OPERA"
"55","Newspaper columnist, humorously ","SCRIBE"
"56","Grampa Simpson ","ABE"
"57","Snockered ","LIT"
"58","Anders Celsius and Greta Garbo, for two ","SWEDES"
"59","DDT and others ","CONTACTPOISONS"
"60","Bullet, in poker ","ACE"
"61","Cartoonist Wilson ","GAHAN"
"62","Help illicitly ","ABET"
"63","Alley flanker ","GUTTER"
"64","Hide/hair link ","NOR"
"65","Looking up ","ROSY"
"66","Chant at a bullfight ","TORO"
"67","Like eyebrows ","ARCED"
"68","Ones getting the red-carpet treatment, say ","STARS"
"69","""The Spiderwick Chronicles"" co-author DiTerlizzi ","TONY"
"70","Antarctic summit between peaks named for faith and charity ","MTHOPE"
"71","Words after ""win by"" or ""hang by"" ","AHAIR"
"72","What lobsters and crabs have ","TENLEGS"
"73","Nursery purchase ","SOD"
"74","Baltimore club, for short ","THEOS"
"75","Ethan of ""Before Sunrise"" ","HAWKE"
"76","Giant Manning ","ELI"
"77","Company that pioneered walkie-talkies ","MOTOROLA"
"78","""___ Mater"" (hymn) ","STABAT"
"79","African capital ","HARARE"
"80","Organic chemistry group ","ACETYL"
"81","Lilac and lavender ","ODORS"
"82","Turns into mush ","PUREES"
"83","Oaf ","SHLEMIEL"
"84","Not ephemeral ","LASTING"
"85","All ChiSox home games are played on it ","CDT"
"86","___ Lee ","SARA"
"87","Pro with books, for short ","CPA"
"88","Slapstick prop ","PIE"
"89","Play watcher ","REF"
"90","Motocross entry, for short ","ATV"
"91","Pirate's cargo ","CHEST"
"92","Frenzied as if possessed ","DEMONIAC"
"93","East German secret police ","STASI"
"94","Where a mattress goes ","BEDSTEAD"
"95","Shapes like squares ","ISOGONS"
"96","Country that has two oryxes on its coat of arms ","NAMIBIA"
"97","Like much processed wheat ","HULLED"
"98","Roman magistrates ","EDILES"
"99","Push off ","REPEL"
"100","Food item named after an Austrian city ","WIENER"
"101","Film set on Pandora ","AVATAR"
"102","Snarly dog ","CUR"
"103","Recedes ","EBBS"
"104","Blackmail, e.g. ","CRIME"
"105","""Well, now!"" ","OHO"
"106","Beat ","LICK"
"107","Uncle Pedro, e.g. ","TIO"
"108","Sign of a successful show ","SRO"
"109","One with a name on a plaque, maybe ","DONOR"
"110","Nickname for baseball's Dwight Gooden ","DRK"
"111","Hefty thing ","TRASHBAG"
"112","Wrinkly dog ","SHARPEI"
"113","Ones providing cold comfort, briefly ","ACS"
"114","Big wheel's wheels ","STATECAR"
"115","""You betcha"" ","YEAH"
"116","Dim bulbs have low ones ","IQS"
"117","Horse hue ","DUN"
"118","Prefix with skeleton ","EXO"
"119","Placid ","SERENE"
"120","Self-image? ","CTSCAN"
"121","Like the Palace of Versailles ","ROCOCO"
"122","English landscapist famous for ""The Burning of the Houses of Lords and Commons"" ","TURNER"
"123","Irritates ","GETSTO"
"124","Electromagnetic device ","MASER"
"125","Op. ___ (footnote phrase) ","CIT"
"126","Some West Coast wines ","NAPAS"
"127","N.F.C. West player ","NINER"
"128","Admit ","OWNUP"
"129","Trifling ","PETTY"
"130","Wilts ","SAGS"
"131","""___ my destiny be Fustian"" (Dickinson poem) ","THO"
"132","Was idle ","SAT"
