"","clues","answers"
"1","Realtor, e.g.: Abbr. ","AGT"
"2","Things that can be rolled over, for short ","IRAS"
"3","Delicateness ","TACT"
"4","Foes of Lenin ","TSARISTS"
"5","Science fiction writer Frederik ","POHL"
"6","Not taking sides: Abbr. ","NEUT"
"7","Lab gel ","AGAR"
"8","Deli order ","HAMONRYE"
"9","Gazetteer datum ","AREA"
"10","Fill until full ","SATE"
"11","Corn syrup brand ","KARO"
"12","Helping ","AVAILING"
"13","Place with a board ","COOP"
"14","Make lace ","TAT"
"15","Away, in a way ","ASEA"
"16","Beat up on ","HURT"
"17","E.R. lifelines ","IVS"
"18","""Excuse me ..."" ","AHEM"
"19","Go by foot, slangily ","LEGIT"
"20","Greek war goddess ","ENYO"
"21","Sound quality ","TIMBRE"
"22","Ward (off) ","STAVE"
"23","Attacked ","HADAT"
"24","One who's taken in ","ADOPTEE"
"25","Flight suit stitching ","USAF"
"26","First name in motorcycle jumping ","EVEL"
"27","Dangerous strain ","EBOLA"
"28","Reason for a bounced check: Abbr. ","NSF"
"29","Scientist's question ","HOW"
"30","Santiago charger ","TORO"
"31","Bird's home: Var. ","AERY"
"32","Locations for some schools ","REEFS"
"33","___'acte ","ENTR"
"34","Stay in the sun too long ","FRY"
"35","""Au contraire!"" ","NOTSO"
"36","___ Laredo, Mexico, on the Rio Grande ","NUEVO"
"37","True or false: Abbr. ","ANS"
"38","Spiritual path ","TAO"
"39","Old Big Apple paper, with ""the"" ","TRIB"
"40","Big D.C. lobby ","NRA"
"41","""I've Got the World on a String"" composer ","ARLEN"
"42","Belle-___-en-Mer, France ","ILE"
"43","Discount rack shorthand ","IRR"
"44","Work on the edge? ","HONE"
"45","Cable inits. ","TNN"
"46","""That ___ lie!"" ","ISA"
"47","Extension ","LIMB"
"48","Proofreader's notation ","ITAL"
"49","Darlin' ","HON"
"50","Industrial container ","VAT"
"51","Days of ___ ","YORE"
"52","Colorado native ","UTE"
"53","""E.R."" regulars ","RNS"
"54","First strategy ","PLANA"
"55","Big record label ","EMI"
"56","Contrite type ","RUER"
"57","""There but for the grace of God ___"" ","GOI"
"58","Part: Abbr. ","SEG"
"59","Come of age? ","RIPEN"
"60","Prestigious schools ","IVIES"
"61","Literary inits. ","TSE"
"62","Squabble ","SPAT"
"63","Early astronaut ","CHIMP"
"64","Soul ","ANIMA"
"65","Gradually withdraw ","WEAN"
"66","Unit of storage ","SILO"
"67","""Frasier"" role ","ROZ"
"68","Bailout key ","ESC"
"69","Small sheds ","COTES"
"70","Mayo's locale ","EIRE"
"71","Company that has its ups and downs ","OTIS"
"72","Small snowfall ","ONEINCH"
"73","Jerome Kern tune ""___ Forget"" ","TRYTO"
"74","Woody Allen's feeling, often ","ANGST"
"75","Empress of the Blues ___ Smith ","BESSIE"
"76","Italian honey ","CARA"
"77","Sip ","NURSE"
"78","Love personified ","AMOR"
"79","Blockhead ","ASS"
"80","In-flight info, in brief ","ETAS"
"81","Soft shoes ","MOCS"
"82","Yankee's club ","BAT"
"83","Peak in les Alpes ","MONT"
"84","Biology lab organism ","ANAEROBE"
"85","""Hogwash!"" ","LIES"
"86","Kyrgyzstan range ","ALAI"
"87","One who hasn't turned pro? ","ANTI"
"88","Corn cake ","PONE"
"89","Enlisted V.I.P.'s ","NCOS"
"90","Ph.D.'s work: Abbr. ","DISS"
"91","Sugar lovers ","ANTS"
"92","Lake Erie-to-Lake Ontario dir. ","ENE"
"93","Like the Navajo language ","APACHEAN"
"94","Bouts ","GOROUNDS"
"95","Notwithstanding ","INSPITEOF"
"96","Mirrors may show them ","REARVIEWS"
"97","Psychologist's study ","AUTISM"
"98","W.W. II gun ","STEN"
"99","""Courage!"" ","TAKEHEART"
"100","Type size ","AGATE"
"101","Rebounds ","CAROMS"
"102","Suffix with Jumbo ","TRON"
"103","How bitter enemies attack ","SAVAGELY"
"104","High-end viola ","AMATI"
"105","Louis, for one ","ROI"
"106","Where a Laker may live ","INLA"
"107","Indian honorifics ","SRIS"
"108","Northumberland river ","TYNE"
"109","Nintendo rival ","SEGA"
"110","It might have WiFi access ","LAPTOP"
"111","Rachel and Kit ","CARSONS"
"112","Four-time champ at Wimbledon ","LAVER"
"113","Slightly ","ABIT"
"114","End of the observation ","DOESNTHAPPENATONCE"
"115","Go-for-broke choice ","ALLORNONE"
"116","Univ. employees ","TAS"
"117","Dark time, briefly ","EVE"
"118","Singer Simone ","NINA"
"119","Green ","NAIVE"
