"","clues","answers"
"1","Minnesota's Gov. Ventura ","JESSE"
"2","Artist Picasso ","PABLO"
"3","Educ. support group ","PTA"
"4","Make permanent, as cartoon drawings ","INKIN"
"5","Jack who ate no fat ","SPRAT"
"6","Big coffee holder ","URN"
"7","Checked pattern in fabrics ","HOUNDSTOOTH"
"8","""Dollars, taxes,"" e.g., for Dallas, Texas ","PUN"
"9","Ready ","ALLSET"
"10","Flowering plant that climbs ","SWEETPEA"
"11","Old terr. west of Minnesota ","DAK"
"12","Paintings ","ART"
"13","Part of a dental exam ","XRAY"
"14","""Remembrance of Things Past"" novelist ","PROUST"
"15","Jockey's wear ","SILKS"
"16","Walk in water ","WADE"
"17","Short ","BRIEF"
"18","Isolated ","LONE"
"19","Clothes presser ","IRON"
"20","First month of el año ","ENERO"
"21","Integrally divisible by two ","EVEN"
"22","Writing on the wall, e.g. ","SIGN"
"23","Cut ","SEVER"
"24","Requirement ","NEED"
"25","Tree with large, oblong leaves ","PAPAW"
"26","Tend to, as a bad lawn ","RESEED"
"27","Amo, ___, amat (Latin trio) ","AMAS"
"28","Word before France or Jordan ","AIR"
"29","Flub ","ERR"
"30","Opened up space (for) ","MADEROOM"
"31","The puck stops here? ","GOALIE"
"32","Elderly ","OLD"
"33","Classic comic strip by Bud Fisher ","MUTTANDJEFF"
"34","Note after fa ","SOL"
"35","Taking advantage of ","USING"
"36","Top scout ","EAGLE"
"37","Golf ball support ","TEE"
"38","Like last year's fashions ","PASSE"
"39","Washer's partner ","DRYER"
"40","Holy war ","JIHAD"
"41","W.W. II plane ___ Gay ","ENOLA"
"42","Lie in wait ","SKULK"
"43","They're recited in confessions ","SINS"
"44","Ingratiate ","ENDEAR"
"45","L.A. clock setting ","PST"
"46","Mil. addresses ","APOS"
"47","It may be furrowed ","BROW"
"48","Material for a doctor's glove ","LATEX"
"49","Them ","OTHERS"
"50","Infatuation ","PUPPYLOVE"
"51","Steadfast ","TRUE"
"52","The ""I"" in ""The King and I"" ","ANNA"
"53","Flashing lights ","STROBES"
"54","Very rear ","TAILEND"
"55","The ""T"" of TBS ","TURNER"
"56","Mark Twain, e.g. ","PENNAME"
"57","It doesn't hold water ","SIEVE"
"58","Mother ___ ","TERESA"
"59","Leg's midpoint ","KNEE"
"60","Cell-phone button ","SEND"
"61","Slender one ","WISP"
"62","Song for a diva ","ARIA"
"63","Slowpoke's swimming style ","DOGPADDLE"
"64","From abroad ","FOREIGN"
"65","Rehearsal ","WARMUP"
"66","Worn away ","ERODED"
"67","The March King ","SOUSA"
"68","Poem for the dear departed ","ELEGY"
"69","Winchester, e.g. ","RIFLE"
"70","Direct (to) ","REFER"
"71","The majority ","MOST"
"72","Burn balm ","ALOE"
"73","Elevator pioneer ","OTIS"
"74","Range: Abbr. ","MTNS"
"75","Open a crack ","AJAR"
"76","Touchy subject, to some people ","AGE"
