"","clues","answers"
"1","Golf score ","BOGEY"
"2","""Eww! That's quite enough!"" ","TMI"
"3","Trim ","NEAT"
"4","Speed skater Ohno ","APOLO"
"5","Oviform : egg :: pyriform : ___ ","PEAR"
"6","Father in ""As I Lay Dying"" ","ANSE"
"7","Classic catalog provider ","SEARS"
"8","Pool growth ","ALGA"
"9","___ Park, site of experimental lighting ","MENLO"
"10","___ Bator, Mongolia ","ULAN"
"11","Without stopping ","ENDLESSLY"
"12","Father of William the Conqueror ","ROBERTI"
"13","Airport serving greater Tokyo ","NARITA"
"14","Rembrandt van ___ ","RYN"
"15","Large, gray rain clouds ","NIMBI"
"16","""I shall return,"" say ","VOW"
"17","Citizens of the only country that relies significantly on online voting in elections ","ESTONIANS"
"18","Prefix with law or label ","ECO"
"19","Time out? ","NAP"
"20","___ Brothers (onetime investment giant) ","LEHMAN"
"21","In fairness ","EQUALLY"
"22","Tugs of war ","STRUGGLES"
"23","San ___ Obispo, Calif. ","LUIS"
"24","Bond portrayer after Brosnan ","CRAIG"
"25","""In your dreams!"" ","HAH"
"26","Pirate captain whose treasure was thought to be buried on Oak Island ","KIDD"
"27","Close-knit group ","TRIBE"
"28","Canyonlands National Park sight ","MESA"
"29","Swenson of ""Benson"" ","INGA"
"30","Decked out? ","DEALT"
"31","Prestigious school, for short ","PREP"
"32","Ever-rising number ","AGE"
"33","Monica on the court ","SELES"
"34","""Pretty Woman"" co-star ","GERE"
"35","Asiatic animal with a mane ","ONAGER"
"36","Yellow Monopoly avenue ","VENTNOR"
"37","Carefully got around ","EASEDBY"
"38","A.A.A. suggestion: Abbr. ","RTE"
"39","Least honorable ","BASEST"
"40","Leads to, as one room to another ","OPENSINON"
"41","___ out (try one's best) ","GOALL"
"42","Jetson boy ","ELROY"
"43","Casual greetings ","YOS"
"44","Mideast city with a stock exchange ","TELAVIV"
"45","Villain in the ""X-Men"" movies ","MAGNETO"
"46","Good name for a banker ","IRA"
"47","Less tanned ","PALER"
"48","Debussy's ""La ___"" ","MER"
"49","Bolt of lightning speed ","USAIN"
"50","___ Hau, pioneering physicist from Denmark ","LENE"
"51","Backwoods turndown ","NAW"
"52","Tats ","INK"
"53","Woeful ","MISERABLE"
"54","Changes the opinion of ","SWAYS"
"55","___ ear ","TIN"
"56","Stumbling block ","SNAG"
"57","Legolas in ""The Lord of the Rings,"" e.g. ","ELF"
"58","Maximum amount ","CEILING"
"59","""Dagnabbit!"" ","OHFUDGE"
"60","""Everyone's arrived now"" ","ALLHERE"
"61","One who does what people want them to do ","PLEASER"
"62","Greek peak on which Zeus was hidden as an infant ","MTIDA"
"63","Calms down ","QUIETS"
"64","Australian boot brand ","UGG"
"65","Wishbone feature ","YSHAPE"
"66","Patch of loose rocks at the base of a cliff ","SCREE"
"67","What might follow suit? ","TRIAL"
"68","Rio producer ","KIA"
"69","QB stat ","TDS"
"70","Dismal fig. for a gas guzzler ","MPG"
