"","clues","answers"
"1","Mandrake's field ","MAGIC"
"2","It may be painted red ","TOWN"
"3","Nailed obliquely ","TOED"
"4","Human rights activist Bonner ","ELENA"
"5","Gazetteer figure ","AREA"
"6","___ dixit ","IPSE"
"7","A de Mille ","AGNES"
"8","Petits ___ (French peas) ","POIS"
"9","Naldi of old films ","NITA"
"10","Hamlet's slayer ","LAERTES"
"11","Milk-related ","LACTEAL"
"12","""Tsk!"" ","TUT"
"13","Metallurgist's creation ","ALLOY"
"14","Walks about ","TRAIPSES"
"15","Four-star ","SUPERB"
"16","Small bit ","IOTA"
"17","Pack away ","EAT"
"18","Kind of colony or code ","PENAL"
"19","Egg: Prefix ","OVO"
"20","Mystery writer Stanley ","ELLIN"
"21","A util. ","ELEC"
"22","Smashed ","SOTTED"
"23","Shore line ","TIDEMARK"
"24","Schusser's locale ","SLOPE"
"25","Sport ___ (car category) ","UTE"
"26","Worse, as excuses go ","FEEBLER"
"27","Place to play ","RECROOM"
"28","Dix + un ","ONZE"
"29","Diamond call ","SAFE"
"30","Yogi's language ","HINDI"
"31","Commandos' arms ","UZIS"
"32","Night fliers ","OWLS"
"33","Internet marketing ","ETAIL"
"34","Tooth part ","ROOT"
"35","Stomach tightness ","KNOT"
"36","Macarena, e.g. ","DANCE"
"37","Prix fixe offering ","MEAL"
"38","Pond floater ","ALGA"
"39","Spliced item ","GENE"
"40","Resistance to change ","INERTIA"
"41","Eject ","CASTUP"
"42","It's played at night ","TAPS"
"43","___ y plata (Montana's motto) ","ORO"
"44","Brecht collaborator Kurt ","WEILL"
"45","Some French consonants ","NASALS"
"46","Old photo ","TINTYPE"
"47","Bee's nephew, in old TV ","OPIE"
"48","Are, in Aragón ","ESTA"
"49","Do business ","DEAL"
"50","Footnote abbr. ","ETSEQ"
"51","Overthrows ","COUPS"
"52","Fertility goddess ","ASTARTE"
"53","x ","TIMES"
"54","Rich kid in ""Nancy"" ","ROLLO"
"55","At an incline ","ATILT"
"56","___ minérale ","EAU"
"57","___ Gay ","ENOLA"
"58","Frenzied sort ","RAVER"
"59","Lego unit ","BLOCK"
"60","Fishhook line ","SNELL"
"61","""Vive le ___!"" ","ROI"
"62","Provide, as with a quality ","ENDUE"
"63","""Smart decision"" ","ITSBEST"
"64","Retiree's title ","EMERITA"
"65","Makes a small profit ","DOESOK"
"66","Designed like Dürer ","ETCHED"
"67","Seafood mouthful ","PRAWN"
"68","Count in a march ","FOUR"
"69","Singer Stuarti ","ENZO"
"70","Basso Pinza ","EZIO"
"71","Take a load off ","REST"
"72","Son of Judah ","ONAN"
"73","Keatsian or Pindaric ","ODIC"
"74","Horse-race distance ","MILE"
"75","""Alice"" waitress ","FLO"
