"","clues","answers"
"1","Sound of thunder ","CLAP"
"2","Word with apple or dessert ","CART"
"3","Spray ","MIST"
"4","A flower in Florence ","ROSA"
"5","Burn balms ","ALOES"
"6","Absorbed by ","INTO"
"7","Martial ___ ","ARTS"
"8","Defeat decisively ","STOMP"
"9","Fraudulent operation ","SCAM"
"10","Keeps a travel log? ","WRITESOFPASSAGE"
"11","Colorful wrap ","SERAPE"
"12","Popular cookie ","OREO"
"13","Tatters ","SHREDS"
"14","House shader ","OAK"
"15","Egg: Prefix ","OVI"
"16","Ventilate ","AERATE"
"17","One who pays low auto insurance? ","WRECKLESSDRIVER"
"18","Pooh's pal ","EEYORE"
"19","Early second-century date ","CIV"
"20","Not-so-desirable bread slice ","END"
"21","Form of Alexander ","SASHA"
"22","Medicinal amount ","DOSAGE"
"23","Currency worth a little over a dollar ","EURO"
"24","Soup kitchen needs ","LADLES"
"25","Pulled off the job? ","WRESTEDFROMWORK"
"26","Quattro maker ","AUDI"
"27","A real looker ","OGLER"
"28","Heavenly glow ","AURA"
"29","Ukraine's capital ","KIEV"
"30","River past St.-Germain ","SEINE"
"31","Hilarious comedian ","RIOT"
"32","Feminine suffix ","ENNE"
"33","Dam up ","STEM"
"34","Expunge ","DELE"
"35","Animal stomachs ","CRAWS"
"36","Peter of ""Casablanca"" ","LORRE"
"37","Up and about ","ASTIR"
"38","Orzo and rotelli ","PASTAS"
"39","Pot luck dinner staple ","CASSEROLE"
"40","Start of some cloud names ","ALTO"
"41","Mouth part ","ROOF"
"42","Largo and lento ","TEMPOS"
"43","Truman's home state ","MISSOURI"
"44","Member of a bygone empire ","INCA"
"45","Like bachelor parties ","STAG"
"46","São ___ ","TOME"
"47","Debate (with) ","SPAR"
"48","Book between Gal. and Phil. ","EPH"
"49","Exodus commemoration ","SEDER"
"50","Second person ","EVE"
"51","""Saturday Night Fever"" setting ","DISCO"
"52","Certain review ","RAVE"
"53","Egyptian solar deity ","ATEN"
"54","Unlikely candidate for prom king ","NERD"
"55","Comes up short ","OWES"
"56","Zone ","AREA"
"57","Accordion parts ","KEYS"
"58","Kind of tax, as on property ","ADVALOREM"
"59","Unified ","COHESIVE"
"60","Weiner topping ","KRAUT"
"61","Sibling, in brief ","SIS"
"62","Evades ","DODGES"
"63","School of whales ","GAM"
"64","The Black Prince ","EDWARD"
"65","Antique autos ","REOS"
"66","Cab dispatcher on ""Taxi"" ","LOUIE"
"67","Flynn of film ","ERROL"
"68","Play in the N.H.L. ","SKATE"
"69","Rouse ","WAKE"
"70","Archeologist's site ","RUIN"
"71","Never-never land ","EDEN"
"72","Dart ","FLIT"
"73","Lacoste of the courts ","RENE"
