"","clues","answers"
"1","""Woe is me!"" ","ALAS"
"2","Inn, informally ","BANDB"
"3","Dollop ","GLOB"
"4","Frolic ","ROMP"
"5","Title holder ","OWNER"
"6","Burl's ex ","LONI"
"7","Jai ___ ","ALAI"
"8","Former auto executive ","LEEIACOCCA"
"9","Two-pointers ","BASKETS"
"10","Differs ","VARIES"
"11","Saucer occupants, for short ","ETS"
"12","Mozart's ""___ fan tutte"" ","COSI"
"13","Ball girl ","BELLE"
"14","Vacation spot ","SPA"
"15","""Jerusalem Delivered"" poet ","TASSO"
"16","Border lake ","ERIE"
"17","Car in a procession ","HEARSE"
"18","Spring mo. ","APR"
"19","Language ending ","ESE"
"20","Off course ","ASTRAY"
"21","City two hours south of Lillehammer ","OSLO"
"22","Spreads the word ","TELLS"
"23","Bit of voodoo ","HEX"
"24","Grueling tests ","ORALS"
"25","Sword with a guard ","EPEE"
"26","Louis Freeh's org. ","FBI"
"27","Rubbed ","CHAFED"
"28","Ascendant ","ARISING"
"29","Two-time U.S. Open golf champion ","LEETREVINO"
"30","Kind of shark ","LOAN"
"31","Suffix with buck ","AROO"
"32","Pentax rival ","NIKON"
"33","Sicilian rumbler ","ETNA"
"34","Poet Robert ___ Warren ","PENN"
"35","Exhausted ","SPENT"
"36","Sunup direction ","EAST"
"37","Bedouin ","ARAB"
"38","She gets what she wants ","LOLA"
"39","Amo, ___, amat ","AMAS"
"40","Modern film maker ","SPIKELEE"
"41","Leaves in a hurry ","BOLTS"
"42","Wows ","AWES"
"43","Jet's heading ","NNE"
"44","Mercury and Jupiter, e.g. ","DEI"
"45","""Well done!"" ","BRAVO"
"46","Actress DeHaven ","GLORIA"
"47","Places ","LOCI"
"48","___ over lightly ","ONCE"
"49","Kind of crime ","BIAS"
"50","Mobile unit? ","CASTER"
"51","Season of I'annee ","ETE"
"52","Polish producer ","CARWAX"
"53","Cap ","BERET"
"54","Having an irregular edge ","EROSE"
"55","Defame ","LIBEL"
"56","Boil ","SEETHE"
"57","Military chaplain ","PADRE"
"58","Hot sauce ","SALSA"
"59","Word with cold or breathing ","SPELL"
"60","Chocolate snacks ","OREOS"
"61","Elevations: Abbr. ","HTS"
"62","Remark ","SAY"
"63","Hardly one with a lilting voice ","RASPER"
"64","Neoprimitive American artist ","DORISLEE"
"65","Unextinguished ","LEFTON"
"66","Kimono sash ","OBI"
"67","Paradises ","EDENS"
"68","Weather line ","FRONT"
"69","Keep time manually ","CLAP"
"70","""You are ___"" ","HERE"
"71","Ages and ages ","AEON"
"72","Soon ","ANON"
"73","Ninth Greek letter ","IOTA"
"74","Actress Woods and others ","NANS"
"75","Pest ","GNAT"
"76","One who gets special treatment ","VIP"
"77","W.W. II hero ","IKE"
