"","clues","answers"
"1","Lovelies ","DOLLS"
"2","Arguments ","POLEMICS"
"3","Now, in Nogales ","AHORA"
"4","Old drugstore name ","REXALL"
"5","Equivalent ","ANALOGUE"
"6","Bona fide ","VALID"
"7","Mother in ""The Glass Menagerie"" ","AMANDA"
"8","Sawbucks ","TENSPOTS"
"9","Subject of ""The Haj"" ","ISLAM"
"10","Warehouse function, maybe ","COLDSTORAGE"
"11","___ T ","TOA"
"12","Old-time actress Frances ","DEE"
"13","With the situation thus ","ASITIS"
"14","Popular fruit drink ","HIC"
"15","Wine additive ","STUM"
"16","Starting points ","GENESES"
"17","South Dakota ","COYOTESTATE"
"18","Female donkeys ","JENNETS"
"19","""Haystacks"" painter ","MONET"
"20","However, briefly ","THO"
"21","They usually have yellow centers ","ASTERS"
"22","Start of a count ","BALLS"
"23","Mine carrier ","TRAMCAR"
"24","Edits ","ALTERS"
"25","In toto ","FULLY"
"26","Tall, skinny guy ","BEANPOLE"
"27","Turns ","SOURS"
"28","___ Maples Trump ","MARLA"
"29","Washington's Sen. ___ Gorton ","SLADE"
"30","Bad start? ","MAL"
"31","Things to chew on ","CUDS"
"32","Neighborhood convenience ","CORNERSTORE"
"33","___-American ","AFRO"
"34","Computer add-on? ","ESE"
"35","Items hit with hammers ","GONGS"
"36","Actor Keach ","STACY"
"37","Plant pore ","STOMA"
"38","Maker of NBA Pro and NFL Blitz ","NINTENDO"
"39","Baby carrier ","STORK"
"40","Showy ","FLORID"
"41","Pause for cold warriors ","DETENTE"
"42","Bubbler ","FOUNT"
"43","Migrating geese ","BRANTS"
"44","Kind of chart ","PIE"
"45","First in courage ","BRAVEST"
"46","They have panels ","COMICSTRIPS"
"47","Least dull ","KEENEST"
"48","Fruitless ","ARID"
"49","Kayoed ","OUT"
"50","Sports shoes, informally ","SNEAKS"
"51","Galoot ","APE"
"52","Zilch ","NIL"
"53","It's not preferred ","COMMONSTOCK"
"54","Valet employer ","HOTEL"
"55","Drop off ","TAKEANAP"
"56","Get ready to bite ","TEETHE"
"57","""Lord, ___?"" ","ISITI"
"58","Weaken ","ENERVATE"
"59","Payton of football ","WALTER"
"60","Faint dead away ","PLOTZ"
"61","Is unwilling to risk ","DARESNOT"
"62","Playing cards ","TREYS"
"63","""Crime and Punishment"" heroine ","SONYA"
"64","Florentine art treasure ","DAVID"
"65","Take after ","CHASE"
"66","This rises by degrees ","COLLEGESTUDENT"
"67","Air on stage ","ARIA"
"68","Boor's trait ","BADMANNERS"
"69","Bumps ","DEMOTES"
"70","Wood sorrel ","OXALIS"
"71","Domain ","LANDS"
"72","Some legal scholars, for short ","LLDS"
"73","Blind feature ","SLAT"
"74","Certain missile ","PATRIOT"
"75","Like Beckett's ""Endgame"" ","ONEACT"
"76","""The Big Heat"" director ","LANG"
"77","Apart from this ","ELSE"
"78","Challenge for a barber ","MOP"
"79","Skedaddle ","CUTOUT"
"80","Halvah ingredient ","SESAME"
"81","They think they're superior ","RACISTS"
"82","""Indeed"" ","OHYES"
"83","Mediums ","SEERS"
"84","Early jazz composition ","STOMP"
"85","Puts down, in a way ","ENTERS"
"86","Men's fashion accessories ","COLLARSTUDS"
"87","Just ","ONLY"
"88","On-line brokerage ","ETRADE"
"89","""Come back, ___"" (western line) ","SHANE"
"90","Shutter ","JALOUSIE"
"91","Director Louis ","MALLE"
"92","They're measured by degrees ","BURNS"
"93","Not dry ","TEARY"
"94","Rest stop amenity ","COMFORTSTATION"
"95","Chicken Little, for one ","ALARMIST"
"96","Post-firing task ","RELOAD"
"97","Lift off ","ASCEND"
"98","Urban area ","BLOCK"
"99","Matisse's world ","MONDE"
"100","Word on many a button ","START"
"101","""Les Trois Mousquetaires"" and others ","CONTES"
"102","Bit of rubble ","STONE"
"103","Deals with guilt ","ATONES"
"104","Photo finish? ","GENIC"
"105","The Amistad and others ","SLAVESHIPS"
"106","Unenthusiastic ","TEPID"
"107","Extra horsepower, in slang ","SOUP"
"108","Open ","FRANK"
"109","Popular corn chip ","FRITO"
"110","Swell ","BREAKER"
"111","English tidbit ","CRUMPET"
"112","Calvin Coolidge's estate, with ""The"" ","BEECHES"
"113","Aslope ","CANTED"
"114","Writer Fallaci ","ORIANA"
"115","Dairy machine ","MILKER"
"116","Kind of vine ","TOMATO"
"117","Problematic ","KNOTTY"
"118","Commemorative marker ","STELE"
"119","Of no importance ","PETTY"
"120","Henry's tutee ","ELIZA"
"121","Cleveland cagers ","CAVS"
"122","Son of Judah ","ONAN"
"123","Abbr. on a food label ","NTWT"
"124","Brand ","SEAR"
"125","Northerner's home ","OSLO"
"126","Before, of yore ","ERE"
