"","clues","answers"
"1","Letters in front of an e-mail address ","BCC"
"2","*Brother of Moses ","AARON"
"3","*Von Richthofen, e.g. ","BARON"
"4","Sender of much e-mail ","AOL"
"5","Campfire treat ","SMORE"
"6","Like some rial spenders ","OMANI"
"7","Country music's ___ Young Band ","ELI"
"8","It's just not done ","TABOO"
"9","Arc lamp gas ","XENON"
"10","Victoria Falls river ","ZAMBEZI"
"11","Many a PX patron ","NCO"
"12","Hydrocarbon suffix ","ANE"
"13","More haggard ","GAUNTER"
"14","Second man to walk on the moon ","ALDRIN"
"15","___ Bandito ","FRITO"
"16","Subatomic particles ","MUONS"
"17","Cassandra, e.g. ","SEER"
"18","Place for many an office ","HOME"
"19","Org. that bargains with G.M. ","UAW"
"20","Manx litter ","KITTENS"
"21","Kilmer of film ","VAL"
"22","Areas in dog pounds ","RUNS"
"23","Director Joel or Ethan ","COEN"
"24","Founding member of NATO ","THEUS"
"25","Several Russian czars ","IVANS"
"26","""Will it play in ___?"" ","PEORIA"
"27","Potpourri fragrance ","JASMINE"
"28","*Bklyn., Queens and others ","BOROS"
"29","Toothpaste box letters ","ADA"
"30","Coat electrolytically ","ANODIZE"
"31","Dish alternative ","CABLE"
"32","Spokes ","RADII"
"33","Bagel choice ","ONION"
"34","""Find ___ and fill it"" ","ANEED"
"35","Ambulance org. ","EMS"
"36","*Sonny and Chaz ","BONOS"
"37","*Adheres ","BONDS"
"38","Joan with a guitar ","BAEZ"
"39","Pepsi, e.g. ","COLA"
"40","Dismount ","CLIMBDOWN"
"41","Star ","ASTERISK"
"42","Fighting female of myth ","AMAZON"
"43","Conquistador's goal ","ORO"
"44","Baylor basketball uniform color ","NEONGREEN"
"45","Block from rebounding, in basketball ","BOXOUT"
"46","___ Zion Church ","AME"
"47","Charged ","RANAT"
"48","___ occasion ","ONONE"
"49","San Fran gridder ","NINER"
"50","Partner of bred ","BORN"
"51","Terrier type ","CAIRN"
"52","Japanese drama ","NOH"
"53","Russia/China border river ","AMUR"
"54","Pig-roasting occasion ","LUAU"
"55","Honors with style ","FETES"
"56","Creature prized for its claws ","STONECRAB"
"57","Too large ","OVERSIZED"
"58","Hawaiian isle ","MAUI"
"59","Lanchester of film ","ELSA"
"60","Quitter's cry ","ICANT"
"61","Athletes' no-nos ","STEROIDS"
"62","___ card ","SIM"
"63","Alluring ladies ","VIXENS"
"64","Paid (up) ","PONIED"
"65","Ebenezer's partner in ""A Christmas Carol"" ","JACOB"
"66","Hersey bell town ","ADANO"
"67","Polio vaccine pioneer ","SABIN"
"68","When doubled, a spa city ","BADEN"
"69","Coors alcopop brand ","ZIMA"
"70","""Don't get so excited!"" ","EASY"
"71","Head of Parliament? ","LOO"
"72","""I'll take that as ___"" ","ANO"
