"","clues","answers"
"1","Sinclair Lewis's ___ Timberlane ","CASS"
"2","Bad tads ","IMPS"
"3","Forest issue ","FAWNS"
"4","""___ Hora"" (Ezra Pound poem) ","ERAT"
"5","""Dutch Interior"" painter ","MIRO"
"6","Dull type ","IDIOT"
"7","Wealthy, as a dueña ","RICA"
"8","Lies, perhaps ","PROPAGANDA"
"9","Sports affiliate ","FARMTEAM"
"10","Ham ","MUGGER"
"11","Kind of column ","OPED"
"12","The Arc feeds it ","ISERE"
"13","Region between the Vosges and the Rhine ","ALSACE"
"14","Career pitcher ","SALESREP"
"15","Lixiviate ","LEACH"
"16","One bottled up ","GENIE"
"17","Red distributor, say ","VINTNER"
"18","Grocery store suppliers ","DAIRIES"
"19","Abbr. in the Yellow Pages ","INC"
"20","Composition of some towers ","IVORY"
"21","Kind ","GENRE"
"22","Some are fit for a king ","SHEETS"
"23","Walked from one bank to another ","WADED"
"24","Balance providers ","ATMS"
"25","Steamed dish ","TAMALE"
"26","Certain doo-wopper ","FALSETTO"
"27","Norton Anthology focus, for short ","ENGLISHLIT"
"28","Outback critters ","ROOS"
"29","Fen resident ","EGRET"
"30","""Suddenly, as ___ things will, it vanished"": E. B. Browning ","RARE"
"31","White-bearded Africans ","GNUS"
"32","Hard to settle ","MESSY"
"33","Hungarian city near Miskolc ","EGER"
"34","Innovative furniture designer Aarnio ","EERO"
"35","Old ""What's My Line?"" panelist ","CERF"
"36","Cantatrice's offering ","ARIA"
"37","Beyond criticism ","SACROSANCT"
"38","Quickly repealed statute ","STAMPACT"
"39","Block ","IMPEDE"
"40","Red giant in Cetus ","MIRA"
"41","Indication of future success ","PROMISE"
"42","Conciliatory gesture ","SOP"
"43","Graceful loops ","FIGUREEIGHTS"
"44","Gnomes ","ADAGES"
"45","Prayer partner? ","WING"
"46","Orbital point ","NODE"
"47","Play a big part ","STAR"
"48","Specialist's point ","TECHNICALITY"
"49","Light-colored ","SANDY"
"50","Sgt. York ","ALVIN"
"51","Hanover's river ","LEINE"
"52","Cheap substitute, of sorts ","RHINESTONE"
"53","Puts forward ","POSES"
"54","Get a feel for things? ","GROPE"
"55","Shakes ","EVADES"
"56","Make a comeback ","REEMERGE"
"57","Mark for a particular purpose ","REDFLAG"
"58","Moist lowlands ","SWALES"
"59","One who might get a pinch ","SALTER"
"60","Be prolific ","TEEM"
"61","Parisian protector ","ANGE"
"62","Some hirers: Abbr. ","MGRS"
"63","Ending with some very large numbers ","AIRE"
"64","Museum offering ","TOUR"
"65","Benito's bone ","OSSO"
"66","Its spiritual head was the pope: Abbr. ","HRE"
