"","clues","answers"
"1","""The Lost Weekend"" subject ","DTS"
"2","Scream ","RIOT"
"3","Care provider, to a child ","NURSIE"
"4","Crater feature ","RIM"
"5","""This one's ___"" ","ONME"
"6","Land on Lake Victoria ","UGANDA"
"7","""The ___ Daba Honeymoon"" ","ABA"
"8","Booty location ","SPANISHMAIN"
"9","Microfiche ","FILMCARDS"
"10","Dance in Dublin ","JIG"
"11","Candle material ","TALLOW"
"12","Runway walker ","MODEL"
"13","Nastiness ","VENOM"
"14","Eggnog topper ","NUTMEG"
"15","Pedro's affirmative ","SISI"
"16","Sawyer of ABC ","DIANE"
"17","Ryan's ""Love Story"" co-star ","ALI"
"18","Post-E.R. place ","ICU"
"19","X marks it ","THESPOT"
"20","Laid up ","ILL"
"21","Race unit ","LEG"
"22","Gossipy Hopper ","HEDDA"
"23","Eskimo's need ","SLED"
"24","Go a long way ","TRAVEL"
"25","___ the Jebusite, of I and II Chronicles ","ORNAN"
"26","Muscat moola ","RIALS"
"27","Saws ","ADAGES"
"28","Like pocket dicts. ","ABR"
"29","Fall guy ","SCAPEGOAT"
"30","What this puzzle is ","TREASUREMAP"
"31","It may have a silver lining ","ORE"
"32","Some sorority women ","OMEGAS"
"33","Merry-go-round music ","LILT"
"34","Key locale: Abbr. ","FLA"
"35","Bars ","ESTOPS"
"36","Apollo vehicles ","LEMS"
"37","A Chaplin ","SYD"
"38","Early writing ","DRAFT"
"39","Legbone ","TIBIA"
"40","Like some talk ","SMALL"
"41","Revolver, in old slang ","ROSCOE"
"42","Hocked ","INPAWN"
"43","Gen. Bradley ","OMAR"
"44","Care for ","TEND"
"45","Xis' predecessors ","NUS"
"46","""Gross!"" ","UGH"
"47","Aircraft engine ","RAMJET"
"48","Nonelectronic correspondence ","SNAILMAIL"
"49","""Got it"" ","IDIG"
"50","Ending with Ecuador ","EAN"
"51","School of thought ","ISM"
"52","Year in Edward the Confessor's reign ","MLVI"
"53","___ account (never) ","ONNO"
"54","Tuneful twosome ","DUET"
"55","Had too much, briefly ","ODED"
"56","Bungle ","MISDO"
"57","Fashion mag ","ELLE"
"58","Richly adorn ","GILD"
"59","Bank deposit ","SILT"
"60","Cupcake topper ","ICER"
"61","Sweet vegetable ","SUGARBEET"
"62","On ___ with ","APAR"
"63","""___-Team"" ","THEA"
"64","Hot spot ","HELL"
"65","Hose hole ","SNAG"
"66","Shrew ","VIRAGO"
"67","Incendiary stuff ","NAPALM"
"68","Whizzes ","ADEPTS"
"69","Ukr., e.g., once ","SSR"
"70","Slips ","GOOFS"
"71","Like an eager guest, maybe ","EARLY"
"72","Position ","STEAD"
"73","Embracers ","ARMS"
"74","Pen part ","CELL"
"75","Gallic girlfriend ","AMIE"
"76","Stocking part ","TOE"
"77","Easy mark ","SAP"
"78","___ Missouri ","USS"
