"","clues","answers"
"1","Beseech ","APPEALTO"
"2","Dresses ","HABITS"
"3","Having just sold the last one ","FRESHOUT"
"4","Alkene series hydrocarbon ","OLEFIN"
"5","Wasn't worried ","FELTSAFE"
"6","Fixed ","REDONE"
"7","Prefix with style or spore ","EPI"
"8","Disconnected ","OFFLINE"
"9","Literary monogram ","RWE"
"10","Bad: Prefix ","CACO"
"11","Two-time U.S. Open winner ","SELES"
"12","Cultural aid? ","AGAR"
"13","It's a living ","TRADE"
"14","Semicircular moldings ","TORI"
"15","Heart ","CORE"
"16","Some ""S.N.L."" sketches ","SENDUPS"
"17","Passed ","ENACTED"
"18","Title of respect ","SRI"
"19","Sharing word ","OUR"
"20","Initial advantage ","TOEHOLD"
"21","Life-giving principles ","PNEUMAS"
"22","___ Christi ","ANNO"
"23","About ","ORSO"
"24","Rested ","LEANT"
"25","Flip response? ","TAILS"
"26","Rebuke ","SLAP"
"27","Obsolete suffix ","ETH"
"28","Place for an autograph ","FLYLEAF"
"29","___ premium ","ATA"
"30","Works ","OEUVRE"
"31","""We have different styles"" ","IMNOTYOU"
"32","Roman emblem signifying power ","FASCES"
"33","Bureaucracy of a sort ","CITYHALL"
"34","Réunion arrivals ","FRERES"
"35","Volatile solvents ","ACETONES"
"36","Touches ","AFFECTS"
"37","Whip up ","PREPARE"
"38","___ Island National Wildlife Refuge, in Florida ","PELICAN"
"39","Fla. setting ","EST"
"40","Comment of enlightenment ","AHSO"
"41","Doesn't work ","LOAFS"
"42","Low seats ","TUFFETS"
"43","Interrupts ","HORNSINON"
"44","Main course? ","ALEE"
"45","Rock stratum ","BED"
"46","""Oops"" ","IFORGOT"
"47","Old kitchen supplies ","TINWARE"
"48","Disdained, with ""at"" ","SNEERED"
"49","French noun suffix ","IERE"
"50","It's useless without its mate ","ODDSHOE"
"51","Grows ","ACCRUES"
"52","Mark's successor ","EURO"
"53","Flying alone ","PILOTLESS"
"54","""The Shelters of Stone"" author ","AUEL"
"55","Leave ","TAKEOFF"
"56","Running wild ","ONATEAR"
"57","Excite ","ENTHUSE"
"58","Farm hauler ","DRAY"
"59","Contents of a political tract, maybe ","POLEMIC"
"60","Language from which ""amok"" is derived ","MALAYAN"
"61","France, for one ","ANATOLE"
"62","Wren creation ","STPAULS"
"63","Flint is a form of it ","SILICA"
"64","Health, in Le Havre ","SANTE"
"65","Without plans ","FREE"
"66","Taper ","VCR"
"67","Even if, briefly ","THO"
