"","clues","answers"
"1","Played for a stake ","GAMED"
"2","Drive up the wall ","HARASS"
"3","Breathe fire and fury ","SEETHE"
"4","Verdi opera ","ERNANI"
"5","Immature pigeon ","DOVELET"
"6","Secret places ","CACHES"
"7","Lass with good business contacts? ","NETWORKINGGIRL"
"8","Capture ","ARREST"
"9","Murder, in mob talk ","ICE"
"10","Suffix with defer or confer ","ENCE"
"11","___ supra (above-mentioned) ","UBI"
"12","Western rain attire? ","DODGECITYSLICKERS"
"13","""Give ___ rest!"" ","ITA"
"14","""Sounder"" director Martin ","RITT"
"15","Five-centime piece ","SOU"
"16","Home of Zeno ","ELEA"
"17","Mobster's piece ","GAT"
"18","Simple baskets ","TAPINS"
"19","Shivering fits ","AGUES"
"20","Lecturer ","DOCENT"
"21","Wide-eyed ","AGAPE"
"22","Think better of ","REPENT"
"23","Piquant ","RACY"
"24","Informal information ","DOPE"
"25","One-sixth of a drachma ","OBOL"
"26","Heavyweight champ Willard ","JESS"
"27","Lap of luxury ","EASE"
"28","Sister Sledge's ""We ___ Family"" ","ARE"
"29","Wake? ","BLEAKHOUSEPARTY"
"30","Computerized playgrounds ","ARCADES"
"31","Up positions, usually ","ONS"
"32","Eggbeaters ","COPTERS"
"33","Shoe store mannequin's complaint? ","MYLEFTFOOTLOOSE"
"34","Comparative ending ","IER"
"35","Business basis ","COST"
"36","Nieuport's river ","YSER"
"37","Montgomery's ""___ of Green Gables"" ","ANNE"
"38","Actress Purviance ","EDNA"
"39","It's found in a stack ","SOOT"
"40","Harry Bailly's inn ","TABARD"
"41","Consecrated ","BLEST"
"42","John ___, president of the Continental Congress ","HANSON"
"43","Six Day War hero ","DAYAN"
"44","French family members ","FRERES"
"45","Bug-eyed monsters, for short ","ETS"
"46","Learned book ","TOME"
"47","Grand Union, e.g.: Abbr. ","STA"
"48","Exuberance ","ELAN"
"49","Supermodel Carol ","ALT"
"50","Secondary-school club? ","COOLEYHIGHSOCIETY"
"51","Writer Levin ","IRA"
"52","Surgeon's intro ","NEURO"
"53","Opposite of manual ","AUTO"
"54","Cleveland athlete, for short ","CAV"
"55","Brand-new ","UNUSED"
"56","Christmas diner for a don? ","GODFATHERGOOSE"
"57","""Just Another Day"" singer Jon ","SECADA"
"58","Swimmer Gertrude and family ","EDERLES"
"59","Primitive artist Ralph et al. ","EARLES"
"60","Scotland's ___ Islands ","ORKNEY"
"61","Holdups ","DELAYS"
"62","Spoiler, perhaps ","DOTER"
"63","""Manolete"" dancer José ","GRECO"
"64","Put in the pot ","ANTED"
"65","Hillbilly mother ","MAW"
"66","Rock's Brian ","ENO"
"67","Engineers ","DIRECTS"
"68","Darlings ","HONEYS"
"69","Std. ","AVG"
"70","Not spec. ","REG"
"71","Cover story ","ALIBI"
"72","Glacial peak ","SERAC"
"73","Columbia University hospital ","STLUKES"
"74","Disfigured ","SCARRED"
"75","Barber's obstacle ","EAR"
"76","Beige ","ECRU"
"77","Experienced, if overweight, equestrian? ","THEBIGEASYRIDER"
"78","Fence-sitting ","HESITANCE"
"79","Erhard's teaching ","EST"
"80","Tennyson heroine ","ENID"
"81","Ref. work ","DICT"
"82","Grow together ","KNIT"
"83","Sushi dish ","EEL"
"84","Squawk ","GRIPE"
"85","""___ kleine Nachtmusik"" ","EINE"
"86","Billy Crystal TV series ","SOAP"
"87","Lillehammer event ","LUGE"
"88","___ Miguel, Azores ","SAO"
"89","___ Gen. ","ATTY"
"90","Vocal imitation of a fanfare ","TADA"
"91","Classical mall ","AGORA"
"92","Halloween cutout smacked? ","PAPERMOONSTRUCK"
"93","Wrong ","UNJUST"
"94","Somme summers ","ETES"
"95","Orange box ","CRATE"
"96","Ribs or ribbings, maybe ","ROASTS"
"97","Neigh:horse::bugle:___ ","ELK"
"98","Word before shoppe ","OLDE"
"99","Stout ","BEEFY"
"100","Back up ","SECOND"
"101","Neck ","SPOON"
"102","Folies Bergère designer ","ERTE"
"103","Latvian, e.g. ","BALT"
"104","""___ for Hollywood"" ","HOORAY"
"105","Warbler Yoko ","ONO"
"106","Chancel neighbor ","APSE"
"107","Closed sacs ","CYSTS"
"108","Acumen ","SENSE"
"109","Goat cheese ","FETA"
"110","Dancer-choreographer Lubovitch ","LAR"
"111","""Phooey!"" ","RATS"
"112","Winter garment insert ","COATLINER"
"113","Kate Nelligan film role ","ELENI"
"114","Big do ","BASH"
"115","Con ","ANTI"
"116","Bric-a-___ ","BRAC"
"117","Like some stocks, for short ","OTC"
"118","Meridian, now ","NOONDAY"
"119","Overrun ","DELUGED"
"120","Bowled over ","FLOORED"
"121","Skiing gold medalist Tommy ","MOE"
"122","Migs' relatives ","AGATES"
"123","Italy's Isabella d'___ ","ESTE"
"124","Undercut ","ERODE"
"125","Mountain air ","YODEL"
"126","Expressions of disbelief ","HUHS"
"127","Professeur's site ","ECOLE"
"128","Stun gun ","TASER"
"129","Director Allegret ","YVES"
"130","Strong-ox link ","ASAN"
"131","Kind of show ","USO"
"132","Gelderland city ","EDE"
"133","Mozart duet ""___ gli amplessi"" ","FRA"
"134","Khan who married Rita ","ALY"
"135","Fed. watchdog agcy. ","GAO"
"136","Fido's find ","ORT"
