"","clues","answers"
"1","Cut and paste ","EDIT"
"2","Feminist Abzug ","BELLA"
"3","Trojan War hero ","AJAX"
"4","Late-night TV ""jaywalker"" ","LENO"
"5","Met highlights ","ARIAS"
"6","One in a will ","HEIR"
"7","Workout wear ","LEGWARMERS"
"8","___ mater ","ALMA"
"9","Shelled out ","SPENT"
"10","Black cattle breed ","ANGUS"
"11","Science writer Willy ","LEY"
"12","Helpful connections ","INS"
"13","Some Pacific salmon ","SOCKEYES"
"14","Bandit's lair ","HIDEOUT"
"15","Elvis's swivelers ","HIPS"
"16","Commotions ","ADOS"
"17","Prosperous period ","BOOM"
"18","Politically incorrect Bill ","MAHER"
"19","Go astray ","SIN"
"20","Source of iron ","ORE"
"21","Nonsense ","HOKUM"
"22","Paint can instruction ","STIR"
"23","Chow ___ ","MEIN"
"24","Cast-of-thousands film ","EPIC"
"25","Lowered in value ","DEBASED"
"26","Pronounce ","SAYALOUD"
"27","Tail motion ","WAG"
"28","Type ","ILK"
"29","Supporter of the arts? ","EASEL"
"30","Auto mechanics rotate them ","TIRES"
"31","Six-faced puzzler ","RUBIKSCUBE"
"32","Barn topper ","VANE"
"33","Riyadh resident ","SAUDI"
"34","""Dancing Queen"" quartet ","ABBA"
"35","Hence ","ERGO"
"36","Rocker John ","ELTON"
"37","Minus ","LESS"
"38","Right-angle bends ","ELLS"
"39","Seemingly bottomless ","DEEP"
"40","""Picnic"" playwright ","INGE"
"41","Locals near a campus ","TOWNIES"
"42","Keep out ","BAR"
"43","Humorist Bombeck ","ERMA"
"44","Claims on homes, e.g. ","LIENS"
"45","Slowly, musically ","LARGO"
"46","Per se ","ASSUCH"
"47","""Got it!"" ","AHA"
"48","Clear plastic footwear ","JELLYSHOES"
"49","Actress Anouk ","AIMEE"
"50","Dentists' pictures ","XRAYS"
"51","Periodic table fig. ","ATNO"
"52","Reads quickly ","SKIMS"
"53","Clean air org. ","EPA"
"54","""Slung"" dish ","HASH"
"55","Prefix with -syncratic ","IDIO"
"56","Classic arcade game ","DONKEYKONG"
"57","Fling ","TOSS"
"58","Frequently, to bards ","OFT"
"59","Motel employee ","MAID"
"60","Pennsylvania port ","ERIE"
"61","Tear apart ","REND"
"62","Sketched ","DREW"
"63","___ tree (trapped) ","UPA"
"64","Like Harry Potter's world ","MAGICAL"
"65","Like a rasp file ","COARSE"
"66","Is at the plate ","BATS"
"67","Kitchen item full of holes ","SIEVE"
"68","Sacrifice site ","ALTAR"
"69","The ___ suspects ","USUAL"
"70","Coming-out ","DEBUT"
"71","Italian resort ","LIDO"
"72","Unsophisticated sort ","RUBE"
"73","Falls back ","EBBS"
"74","Huge expanses ","SEAS"
"75","Keanu Reeves's ""The Matrix"" role ","NEO"
"76","Reunion folks ","KIN"
