"","clues","answers"
"1","Bed bottoms? ","PAJAMAPANTS"
"2","Letters for a duke ","HRH"
"3","Bauxite or cryolite ","ALUMINUMORE"
"4","Winning lineup ","OOO"
"5","One whose shots reveal lots ","BIKINIMODEL"
"6","The Tigers, for short ","LSU"
"7","Worked on peanuts? ","ATE"
"8","Tricksters ","IMPS"
"9","Passes over ","ELIDES"
"10","Many mgrs. have them ","MBAS"
"11","Pointed artwork? ","STIPPLE"
"12","Concordia University locale ","STPAUL"
"13","One of a grand trio ","PIANOLEG"
"14","Preceder of his name? ","WHATS"
"15","End of a tile game's name ","JONGG"
"16","It may be boiled in Bordeaux ","EAU"
"17","Hydroelectricity providers? ","EELS"
"18","Pulls a switcheroo on, perhaps ","BILKS"
"19","One might be caught near a beach ","WAVE"
"20","Is for more than one? ","ARE"
"21","Behaves like a loon ","DIVES"
"22","Attendance count ","NOSES"
"23","Put right ","RESTORED"
"24","Really bother ","MOLEST"
"25","Father of the Blues ","WCHANDY"
"26","Vint ___, Father of the Internet ","CERF"
"27","Former chocolaty Post cereal ","OREOOS"
"28","""Fanny's First Play"" playwright ","SHAW"
"29","___ Poke (candy on a stick) ","SLO"
"30","Its contents may get strained ","TEACANISTER"
"31","One making a scene?: Abbr. ","DIR"
"32","Be shellacked ","GETALICKING"
"33","Slob's environment ","STY"
"34","Very early morning, in slang ","ODARKTHIRTY"
"35","Sunblock ingredient ","PABA"
"36","Put down ","ALIT"
"37","Record player, briefly ","JUKE"
"38","French sweet ","AMI"
"39","Short coach ","MINIBUS"
"40","Like some instincts ","ANIMAL"
"41","Shell collection? ","PUMPS"
"42","Biblical shepherd ","AMOS"
"43","Betray inattention ","NOD"
"44","Nursery IDs ","TREETAGS"
"45","One side of traffic ","SELLING"
"46","Call waiting line? ","HOLDPLEASE"
"47","Bouquet greenery ","ROSELEAVES"
"48","Extra mouth to feed, maybe ","HOUSEGUEST"
"49","Gymnastics school supply ","MATS"
"50","Home Depot display ","SINKS"
"51","They often fly out during an explosion ","SWEARWORDS"
"52","Amontillado, e.g. ","PALESHERRY"
"53","Like some rafts ","POLED"
"54","Swinging ","JIVEY"
"55","Feeder filler ","BIRDSEED"
"56","Grimm villain ","WOLF"
"57","""Stay"" ","DONOTGO"
"58","British home of Cow Tower and Dragon Hall ","NORWICH"
"59","Way of the world? ","TAO"
"60","Be serious ","MEANIT"
"61","Gymnastics school supply ","CHALK"
"62","Line of combat? ","SCAR"
"63","Excite ","STIR"
"64","Period of abstinence ","LENT"
"65","Period of indulgence ","ORGY"
"66","___ price ","ATA"
"67","Runner given the boot? ","SKI"
